drift,unbalance,type,alg,F1_0,F1_1
splitting-clusters,2,incremental,improved_UOB,-0.09228133409740095,-0.15767286375828696
splitting-clusters,2,incremental,WEOB2,-0.28808552661026476,-0.4831074079959839
splitting-clusters,2,incremental,UOB,-0.5175248820485837,-0.47708069445567186
splitting-clusters,2,sudden,improved_OOB,0.4954024946615081,0.5306901998433146
splitting-clusters,2,sudden,WEOB1,0.1787808940999255,0.25237698979903056
splitting-clusters,2,sudden,OOB,0.22528608760994562,0.36908202098339155
splitting-clusters,2,sudden,improved_UOB,-0.2806619894713743,-0.23211207330668965
splitting-clusters,2,sudden,WEOB2,-0.1142099815614676,-0.45072733716238056
splitting-clusters,2,sudden,UOB,-0.5045975053384919,-0.46930980015668544
splitting-clusters,2,periodic,improved_OOB,0.5671649578020009,0.5580407333275083
splitting-clusters,2,periodic,WEOB1,0.31398796434126314,0.3259934288403797
splitting-clusters,2,periodic,OOB,0.2922468614253413,0.3483655691738186
splitting-clusters,2,periodic,improved_UOB,-0.40397123941092594,-0.43433136977866865
splitting-clusters,2,periodic,WEOB2,-0.33659350195978954,-0.356109094890552
splitting-clusters,2,periodic,UOB,-0.43283504219799906,-0.44195926667249175
splitting-clusters,3,incremental,improved_OOB,0.3421599509485183,0.3593552797354927
splitting-clusters,3,incremental,WEOB1,0.2411034351484501,0.2695035627034107
splitting-clusters,3,incremental,OOB,0.14072766679937204,0.11953814531313357
splitting-clusters,3,incremental,improved_UOB,0.018313693524071917,0.01795284836392496
splitting-clusters,3,incremental,WEOB2,-0.08446469736895414,-0.12570511585147787
splitting-clusters,3,incremental,UOB,-0.6578400490514816,-0.6406447202645073
splitting-clusters,3,sudden,improved_OOB,0.48526950727268636,0.45937080812130915
splitting-clusters,3,sudden,WEOB1,0.17049913044763404,0.2512165114811459
splitting-clusters,3,sudden,OOB,0.5005181703853233,0.43914772578123995
splitting-clusters,3,sudden,improved_UOB,-0.3837475005020795,-0.28836349536752337
splitting-clusters,3,sudden,WEOB2,-0.2730574779888736,-0.32074235813746255
splitting-clusters,3,sudden,UOB,-0.49948182961467663,-0.5406291918786909
splitting-clusters,3,periodic,improved_OOB,0.47169041798472744,0.5820616391855721
splitting-clusters,3,periodic,WEOB1,0.17051051281078416,0.31125854223241173
splitting-clusters,3,periodic,OOB,0.35841260316155443,0.20664514766607345
splitting-clusters,3,periodic,improved_UOB,-0.5283095820152726,-0.4179383608144279
splitting-clusters,3,periodic,WEOB2,-0.3842535165059221,-0.31039117063489824
splitting-clusters,3,periodic,UOB,-0.08805043543590996,-0.37163579763469495
splitting-clusters,4,incremental,improved_OOB,0.2360211105012807,0.2449271345662608
splitting-clusters,4,incremental,WEOB1,0.20257011540855283,0.22271192473777607
splitting-clusters,4,incremental,OOB,0.10059895318515678,0.09943303403239416
splitting-clusters,4,incremental,improved_UOB,0.12921406929377174,0.13418985964326585
splitting-clusters,4,incremental,WEOB2,0.09557464110991758,0.0538109124540694
splitting-clusters,4,incremental,UOB,-0.7639788894987193,-0.7550728654337392
splitting-clusters,4,sudden,improved_OOB,0.524705085465544,0.4208610074161619
splitting-clusters,4,sudden,WEOB1,0.4179139511538703,0.3863149764523599
splitting-clusters,4,sudden,OOB,-0.013072547823224747,0.16047457058195516
splitting-clusters,4,sudden,improved_UOB,-0.01994963846344264,-0.007339815123712891
splitting-clusters,4,sudden,WEOB2,-0.43430193579824533,-0.5791389925838382
splitting-clusters,4,sudden,UOB,-0.4752949145344561,-0.38117174674284837
splitting-clusters,4,periodic,improved_OOB,0.046528013466446756,0.07176785216163473
splitting-clusters,4,periodic,WEOB1,0.45822333237394297,0.4582504834650445
splitting-clusters,4,periodic,OOB,-0.09846578582308994,-0.0033775655387235878
splitting-clusters,4,periodic,improved_UOB,0.11235980293687474,0.10426580281473752
splitting-clusters,4,periodic,WEOB2,0.023131304671882513,-0.08915705636784317
splitting-clusters,4,periodic,UOB,-0.541776667626057,-0.5417495165349555
clusters-movement,1,incremental,improved_OOB,0.41771298294684084,0.4360346996901022
clusters-movement,1,incremental,WEOB1,0.34179280045771415,0.36957975377954655
clusters-movement,1,incremental,OOB,0.3048373889779939,0.34308861685456066
clusters-movement,1,incremental,improved_UOB,-0.1539161125775985,-0.24483299251332494
clusters-movement,1,incremental,WEOB2,-0.5822870170531592,-0.5639653003098978
clusters-movement,1,incremental,UOB,-0.32814004275178976,-0.33990477750098935
clusters-movement,1,sudden,improved_OOB,0.41480221825184377,0.5051269968329205
clusters-movement,1,sudden,WEOB1,0.30182601550331356,0.32086171379900913
clusters-movement,1,sudden,OOB,0.33552196451167166,0.44821936045384897
clusters-movement,1,sudden,improved_UOB,-0.25361053604192163,-0.38366309483452077
clusters-movement,1,sudden,WEOB2,-0.21334188047675193,-0.39567197308418
clusters-movement,1,sudden,UOB,-0.5851977817481562,-0.49487300316707955
clusters-movement,1,periodic,improved_OOB,0.5300158226750151,0.5299251592672402
clusters-movement,1,periodic,WEOB1,0.3357592990670767,0.32668904938122717
clusters-movement,1,periodic,OOB,0.41537166298517636,0.47057540687101745
clusters-movement,1,periodic,improved_UOB,-0.36137237069433714,-0.4087238845543389
clusters-movement,1,periodic,WEOB2,-0.46998417732498493,-0.4483908902323836
clusters-movement,1,periodic,UOB,-0.4497902367079475,-0.4700748407327599
clusters-movement,2,incremental,improved_OOB,0.46377528760121683,0.3754926194753266
clusters-movement,2,incremental,WEOB1,0.33975145367727533,0.30709791333954983
clusters-movement,2,incremental,OOB,0.29776684374496537,0.32121575151619486
clusters-movement,2,incremental,improved_UOB,-0.1307646671882181,-0.07184094683717585
clusters-movement,2,incremental,WEOB2,-0.5362247123987831,-0.6245073805246734
clusters-movement,2,incremental,UOB,-0.4343042054364515,-0.30745795696922396
clusters-movement,2,sudden,improved_OOB,0.37337323534661454,0.39354589257425543
clusters-movement,2,sudden,WEOB1,0.29353083983651607,0.3193373423107335
clusters-movement,2,sudden,OOB,0.3068289231428369,0.37817788265836977
clusters-movement,2,sudden,improved_UOB,-0.03019789593540067,-0.05892399450154718
clusters-movement,2,sudden,WEOB2,-0.3169083377371828,-0.6064541074257446
clusters-movement,2,sudden,UOB,-0.6266267646533855,-0.42568301561606514
clusters-movement,2,periodic,improved_OOB,0.4372451838191866,0.44704156652128174
clusters-movement,2,periodic,WEOB1,0.28299911080128176,0.27446007163394376
clusters-movement,2,periodic,OOB,0.3461201466921949,0.4549973022708174
clusters-movement,2,periodic,improved_UOB,-0.33489023332554857,-0.3984710610606076
clusters-movement,2,periodic,WEOB2,-0.16871939180629528,-0.2330251816362534
clusters-movement,2,periodic,UOB,-0.5627548161808134,-0.5450026977291826
clusters-movement,3,incremental,improved_OOB,0.43942289920262534,0.42701013197228815
clusters-movement,3,incremental,WEOB1,0.2976269220975843,0.29122735571793895
clusters-movement,3,incremental,OOB,0.3254720887114571,0.3933970944186786
clusters-movement,3,incremental,improved_UOB,-0.10780167369453825,-0.10664319200758274
clusters-movement,3,incremental,WEOB2,-0.3941431355197559,-0.5729898680277118
clusters-movement,3,incremental,UOB,-0.5605771007973747,-0.4320015220736148
clusters-movement,3,sudden,improved_OOB,0.320468953179808,0.32520662144114854
clusters-movement,3,sudden,WEOB1,0.26491755178348403,0.2815387161796124
clusters-movement,3,sudden,OOB,0.25569668217412417,0.3295449421227341
clusters-movement,3,sudden,improved_UOB,0.1283138401692356,0.12955112575608868
clusters-movement,3,sudden,WEOB2,-0.2898659804864644,-0.6704550578772659
clusters-movement,3,sudden,UOB,-0.679531046820192,-0.39538634762232405
clusters-movement,3,periodic,improved_OOB,0.4111383362706913,0.427032445027416
clusters-movement,3,periodic,WEOB1,0.24576104968399767,0.23600943309640643
clusters-movement,3,periodic,OOB,0.2869537672386437,0.4391611644132383
clusters-movement,3,periodic,improved_UOB,-0.13111663313683727,-0.21875855846995668
clusters-movement,3,periodic,WEOB2,-0.22387485632718937,-0.3226056484803371
clusters-movement,3,periodic,UOB,-0.5888616637293087,-0.5608388355867617
clusters-movement,4,incremental,improved_OOB,0.31587039742467915,0.30493329186196283
clusters-movement,4,incremental,WEOB1,0.2490263770749036,0.2608557408651466
clusters-movement,4,incremental,OOB,0.25099071101801657,0.22034259224354907
clusters-movement,4,incremental,improved_UOB,-0.023047301567809604,-0.005969136580360845
clusters-movement,4,incremental,WEOB2,-0.6841296025753208,-0.6950667081380372
clusters-movement,4,incremental,UOB,-0.10871058137445541,-0.08509578025226046
clusters-movement,4,sudden,improved_OOB,0.29905921084209997,0.2439982030281131
clusters-movement,4,sudden,WEOB1,0.2557332587411194,0.21886016347855963
clusters-movement,4,sudden,OOB,0.2782607740629279,0.22077936915197363
clusters-movement,4,sudden,improved_UOB,0.13639346843053943,0.12655617175245168
clusters-movement,4,sudden,WEOB2,-0.7009407891579,-0.756001796971887
clusters-movement,4,sudden,UOB,-0.2685059229187851,-0.05419211043921215
clusters-movement,4,periodic,improved_OOB,0.4718408543295816,0.4622201103877039
clusters-movement,4,periodic,WEOB1,0.3059217008141559,0.3197848461731691
clusters-movement,4,periodic,OOB,0.28505460917881686,0.2969983910905059
clusters-movement,4,periodic,improved_UOB,-0.2507265936644177,-0.28672866718206924
clusters-movement,4,periodic,WEOB2,-0.5281591456704183,-0.5377798896122961
clusters-movement,4,periodic,UOB,-0.2839314249877077,-0.2544947908570135
borderline,1,incremental,improved_OOB,0.5093461748647841,0.5300497461996406
borderline,1,incremental,WEOB1,0.2836040749996324,0.25805995960145933
borderline,1,incremental,OOB,0.38612743761813756,0.4055474205678432
borderline,1,incremental,improved_UOB,-0.3750897172158265,-0.374720545885508
borderline,1,incremental,WEOB2,-0.49065382513521594,-0.4699502538003594
borderline,1,incremental,UOB,-0.3133341451315147,-0.3489863266830758
borderline,1,sudden,improved_OOB,0.5011995782919851,0.524466700181974
borderline,1,sudden,WEOB1,0.29260718113965817,0.27401675940224357
borderline,1,sudden,OOB,0.3789428247768868,0.391360605519289
borderline,1,sudden,improved_UOB,-0.34914549652413207,-0.35485435615531497
borderline,1,sudden,WEOB2,-0.4988004217080149,-0.475533299818026
borderline,1,sudden,UOB,-0.3248036659763862,-0.35945640913016824
borderline,1,periodic,improved_OOB,0.4979090235344114,0.5227775039845076
borderline,1,periodic,WEOB1,0.285599207734692,0.2273426513714027
borderline,1,periodic,OOB,0.3967789956610284,0.4391808494505856
borderline,1,periodic,improved_UOB,-0.36319823255054323,-0.3615124472172046
borderline,1,periodic,WEOB2,-0.5020909764655885,-0.4772224960154924
borderline,1,periodic,UOB,-0.31499801791399856,-0.35056606157379805
borderline,2,incremental,improved_OOB,0.4744517351403357,0.49282601183582436
borderline,2,incremental,WEOB1,0.29224976196572555,0.29779926411349483
borderline,2,incremental,OOB,0.3332742129092046,0.39747011280466504
borderline,2,incremental,improved_UOB,-0.19777053040333062,-0.21366920395168326
borderline,2,incremental,WEOB2,-0.3766569147522798,-0.46725219663811923
borderline,2,incremental,UOB,-0.5255482648596643,-0.5071739881641756
borderline,2,sudden,improved_OOB,0.4920902161031462,0.5139720534333985
borderline,2,sudden,WEOB1,0.29140300367642363,0.29643651212993544
borderline,2,sudden,OOB,0.3520230025223557,0.42480877612419504
borderline,2,sudden,improved_UOB,-0.2717006753946506,-0.3050362711996161
borderline,2,sudden,WEOB2,-0.3559057630104241,-0.4441531239213091
borderline,2,sudden,UOB,-0.5079097838968538,-0.48602794656660153
borderline,2,periodic,improved_OOB,0.504306441699876,0.5359772039821418
borderline,2,periodic,WEOB1,0.28548932833997204,0.2654142993370211
borderline,2,periodic,OOB,0.36042914310721985,0.413482539838019
borderline,2,periodic,improved_UOB,-0.27385659474794316,-0.3024626115514286
borderline,2,periodic,WEOB2,-0.3806747600990066,-0.4640227960178583
borderline,2,periodic,UOB,-0.49569355830012396,-0.44838863558789493
borderline,3,incremental,improved_OOB,0.4446723368289417,0.47280159575954367
borderline,3,incremental,WEOB1,0.25336593395810764,0.2612645263598104
borderline,3,incremental,OOB,0.1837199766683274,0.22824233196561325
borderline,3,incremental,improved_UOB,-0.0738954607096795,-0.10141609995366749
borderline,3,incremental,WEOB2,-0.25253512357464647,-0.3336939498908473
borderline,3,incremental,UOB,-0.5553276631710583,-0.5271984042404563
borderline,3,sudden,improved_OOB,0.4209773561645536,0.44072177901939175
borderline,3,sudden,WEOB1,0.23291752434687887,0.2342327415027657
borderline,3,sudden,OOB,0.22435672650182253,0.28497612693682894
borderline,3,sudden,improved_UOB,-0.0954213895988336,-0.13108759449202742
borderline,3,sudden,WEOB2,-0.20380757357897508,-0.2695648319863471
borderline,3,sudden,UOB,-0.5790226438354463,-0.5592782209806082
borderline,3,periodic,improved_OOB,0.46592743390995367,0.5129300693536195
borderline,3,periodic,WEOB1,0.27420730677070476,0.2901205064934067
borderline,3,periodic,OOB,0.20431239703176957,0.24290025754287775
borderline,3,periodic,improved_UOB,-0.06274520278227853,-0.08614274357269203
borderline,3,periodic,WEOB2,-0.34762936884011053,-0.472738159170845
borderline,3,periodic,UOB,-0.5340725660900463,-0.4870699306463805
borderline,4,incremental,improved_OOB,0.21723474905557932,0.30530570615696945
borderline,4,incremental,WEOB1,0.057823011324145974,0.15874519674262091
borderline,4,incremental,OOB,0.3610352841609841,0.28997745702257066
borderline,4,incremental,improved_UOB,-0.3581636128626663,-0.3493115231016646
borderline,4,incremental,WEOB2,-0.6389647158390158,-0.6946942938430305
borderline,4,incremental,UOB,0.3610352841609841,0.28997745702257066
borderline,4,sudden,improved_OOB,0.2223993293241838,0.3081627350439578
borderline,4,sudden,WEOB1,0.07480321240449246,0.17372818086190753
borderline,4,sudden,OOB,0.3403239583105708,0.2508265892360395
borderline,4,sudden,improved_UOB,-0.3181744166603546,-0.29170682942190923
borderline,4,sudden,WEOB2,-0.6596760416894292,-0.6918372649560423
borderline,4,sudden,UOB,0.3403239583105708,0.2508265892360395
borderline,4,periodic,improved_OOB,0.22564235438312083,0.29072253009812954
borderline,4,periodic,WEOB1,0.1035961859293993,0.18800459760910013
borderline,4,periodic,OOB,0.32473115964064875,0.2555228965872632
borderline,4,periodic,improved_UOB,-0.3034320192344824,-0.28049545097990347
borderline,4,periodic,WEOB2,-0.6752688403593513,-0.7092774699018705
borderline,4,periodic,UOB,0.32473115964064875,0.2555228965872632
