instances,drift,unbalance,type,alg,KappaT
50000,sine_P(y_x),1,sudden,UOB,86.6693020103908
55000,sine_P(y_x),1,sudden,UOB,-189.3394077448748
60000,sine_P(y_x),1,sudden,UOB,-54.02149321266971
65000,sine_P(y_x),1,sudden,UOB,-9.508692365835213
70000,sine_P(y_x),1,sudden,UOB,14.640022675736978
75000,sine_P(y_x),1,sudden,UOB,28.706341911764707
80000,sine_P(y_x),1,sudden,UOB,39.13892078071184
85000,sine_P(y_x),1,sudden,UOB,46.32193357448208
90000,sine_P(y_x),1,sudden,UOB,52.501424501424495
95000,sine_P(y_x),1,sudden,UOB,57.31367628607277
100000,sine_P(y_x),1,sudden,UOB,60.84594533544159
5000,sine_P(y_x),1,sudden,CSMOTE,68.10933940774486
10000,sine_P(y_x),1,sudden,CSMOTE,77.54524886877832
15000,sine_P(y_x),1,sudden,CSMOTE,81.67044595616025
20000,sine_P(y_x),1,sudden,CSMOTE,80.89569160997733
25000,sine_P(y_x),1,sudden,CSMOTE,81.82444852941175
30000,sine_P(y_x),1,sudden,CSMOTE,80.82663605051665
35000,sine_P(y_x),1,sudden,CSMOTE,80.40118382111145
40000,sine_P(y_x),1,sudden,CSMOTE,80.69800569800569
45000,sine_P(y_x),1,sudden,CSMOTE,80.96612296110412
50000,sine_P(y_x),1,sudden,CSMOTE,81.43212107522025
55000,sine_P(y_x),1,sudden,CSMOTE,-99.43052391799542
60000,sine_P(y_x),1,sudden,CSMOTE,-57.35294117647062
65000,sine_P(y_x),1,sudden,CSMOTE,-55.8578987150416
70000,sine_P(y_x),1,sudden,CSMOTE,-56.34920634920637
75000,sine_P(y_x),1,sudden,CSMOTE,-51.838235294117666
80000,sine_P(y_x),1,sudden,CSMOTE,-40.50899349406812
85000,sine_P(y_x),1,sudden,CSMOTE,-34.8240710292667
90000,sine_P(y_x),1,sudden,CSMOTE,-27.492877492877504
95000,sine_P(y_x),1,sudden,CSMOTE,-20.125470514429132
100000,sine_P(y_x),1,sudden,CSMOTE,-15.382877795346698
5000,sine_P(y_x),1,sudden,RebalanceStream,79.95444191343962
10000,sine_P(y_x),1,sudden,RebalanceStream,85.01131221719459
15000,sine_P(y_x),1,sudden,RebalanceStream,87.52834467120181
20000,sine_P(y_x),1,sudden,RebalanceStream,88.71882086167797
25000,sine_P(y_x),1,sudden,RebalanceStream,89.52205882352939
30000,sine_P(y_x),1,sudden,RebalanceStream,90.70034443168774
35000,sine_P(y_x),1,sudden,RebalanceStream,91.35152910226903
40000,sine_P(y_x),1,sudden,RebalanceStream,91.95156695156693
45000,sine_P(y_x),1,sudden,RebalanceStream,92.29611041405269
50000,sine_P(y_x),1,sudden,RebalanceStream,92.70386266094418
55000,sine_P(y_x),1,sudden,RebalanceStream,46.92482915717541
60000,sine_P(y_x),1,sudden,RebalanceStream,71.32352941176474
65000,sine_P(y_x),1,sudden,RebalanceStream,78.87377173091457
70000,sine_P(y_x),1,sudden,RebalanceStream,82.96485260770974
75000,sine_P(y_x),1,sudden,RebalanceStream,85.31709558823526
80000,sine_P(y_x),1,sudden,RebalanceStream,86.83505549177188
85000,sine_P(y_x),1,sudden,RebalanceStream,88.1782308451167
90000,sine_P(y_x),1,sudden,RebalanceStream,89.28774928774928
95000,sine_P(y_x),1,sudden,RebalanceStream,90.22584692597238
100000,sine_P(y_x),1,sudden,RebalanceStream,90.8402981703185
5000,sine_P(y_x),1,incremental,improved_OOB,87.5512528473804
10000,sine_P(y_x),1,incremental,improved_OOB,91.67420814479638
15000,sine_P(y_x),1,incremental,improved_OOB,93.58654572940289
20000,sine_P(y_x),1,incremental,improved_OOB,94.65702947845804
25000,sine_P(y_x),1,incremental,improved_OOB,95.23897058823528
30000,sine_P(y_x),1,incremental,improved_OOB,95.79984691924992
35000,sine_P(y_x),1,incremental,improved_OOB,96.07694837224597
40000,sine_P(y_x),1,incremental,improved_OOB,95.84472934472936
45000,sine_P(y_x),1,incremental,improved_OOB,92.15075376884421
50000,sine_P(y_x),1,incremental,improved_OOB,-6.599552572706962
55000,sine_P(y_x),1,incremental,improved_OOB,14.408117249154463
60000,sine_P(y_x),1,incremental,improved_OOB,67.62863534675614
65000,sine_P(y_x),1,incremental,improved_OOB,79.50450450450452
70000,sine_P(y_x),1,incremental,improved_OOB,84.95861550037621
75000,sine_P(y_x),1,incremental,improved_OOB,87.9511494252874
80000,sine_P(y_x),1,incremental,improved_OOB,89.87138263665595
85000,sine_P(y_x),1,incremental,improved_OOB,91.29750479846447
90000,sine_P(y_x),1,incremental,improved_OOB,92.3910214703969
95000,sine_P(y_x),1,incremental,improved_OOB,93.30515638207945
100000,sine_P(y_x),1,incremental,improved_OOB,93.88527054108216
5000,sine_P(y_x),1,incremental,WEOB1,87.26651480637813
10000,sine_P(y_x),1,incremental,WEOB1,90.83144796380093
15000,sine_P(y_x),1,incremental,WEOB1,92.54724111866969
20000,sine_P(y_x),1,incremental,WEOB1,93.71031746031747
25000,sine_P(y_x),1,incremental,WEOB1,94.42095588235296
30000,sine_P(y_x),1,incremental,WEOB1,95.07845388442404
35000,sine_P(y_x),1,incremental,WEOB1,95.35514633344295
40000,sine_P(y_x),1,incremental,WEOB1,95.14245014245014
45000,sine_P(y_x),1,incremental,WEOB1,91.61180904522611
50000,sine_P(y_x),1,incremental,WEOB1,-58.88143176733786
55000,sine_P(y_x),1,incremental,WEOB1,-90.18602029312288
60000,sine_P(y_x),1,incremental,WEOB1,66.76733780760625
65000,sine_P(y_x),1,incremental,WEOB1,78.16441441441441
70000,sine_P(y_x),1,incremental,WEOB1,83.79984951091045
75000,sine_P(y_x),1,incremental,WEOB1,86.87068965517241
80000,sine_P(y_x),1,incremental,WEOB1,88.82177308222325
85000,sine_P(y_x),1,incremental,WEOB1,90.31669865642992
90000,sine_P(y_x),1,incremental,WEOB1,91.48991541964865
95000,sine_P(y_x),1,incremental,WEOB1,92.4852071005917
100000,sine_P(y_x),1,incremental,WEOB1,93.10120240480963
5000,sine_P(y_x),1,incremental,OOB,86.67425968109339
10000,sine_P(y_x),1,incremental,OOB,90.57692307692307
15000,sine_P(y_x),1,incremental,OOB,92.64550264550263
20000,sine_P(y_x),1,incremental,OOB,93.88888888888889
25000,sine_P(y_x),1,incremental,OOB,94.55652573529412
30000,sine_P(y_x),1,incremental,OOB,95.21431305013398
35000,sine_P(y_x),1,incremental,OOB,95.56560341992767
40000,sine_P(y_x),1,incremental,OOB,95.4116809116809
45000,sine_P(y_x),1,incremental,OOB,91.70100502512562
50000,sine_P(y_x),1,incremental,OOB,-21.263982102908304
55000,sine_P(y_x),1,incremental,OOB,4.526493799323559
60000,sine_P(y_x),1,incremental,OOB,66.36465324384785
65000,sine_P(y_x),1,incremental,OOB,78.75563063063062
70000,sine_P(y_x),1,incremental,OOB,84.57110609480812
75000,sine_P(y_x),1,incremental,OOB,87.6925287356322
80000,sine_P(y_x),1,incremental,OOB,89.70372071658247
85000,sine_P(y_x),1,incremental,OOB,91.17658349328215
90000,sine_P(y_x),1,incremental,OOB,92.29180221210149
95000,sine_P(y_x),1,incremental,OOB,93.21780783319245
100000,sine_P(y_x),1,incremental,OOB,93.78632264529058
5000,sine_P(y_x),1,incremental,ESOS_ELM,43.50797266514808
10000,sine_P(y_x),1,incremental,ESOS_ELM,44.11764705882352
15000,sine_P(y_x),1,incremental,ESOS_ELM,58.41647770219198
20000,sine_P(y_x),1,incremental,ESOS_ELM,64.18083900226759
25000,sine_P(y_x),1,incremental,ESOS_ELM,66.90716911764704
30000,sine_P(y_x),1,incremental,ESOS_ELM,69.56946039035591
35000,sine_P(y_x),1,incremental,ESOS_ELM,71.16573495560672
40000,sine_P(y_x),1,incremental,ESOS_ELM,72.78774928774928
45000,sine_P(y_x),1,incremental,ESOS_ELM,70.5565326633166
50000,sine_P(y_x),1,incremental,ESOS_ELM,-75.59284116331101
55000,sine_P(y_x),1,incremental,ESOS_ELM,-81.66290868094703
60000,sine_P(y_x),1,incremental,ESOS_ELM,66.20805369127518
65000,sine_P(y_x),1,incremental,ESOS_ELM,77.85472972972971
70000,sine_P(y_x),1,incremental,ESOS_ELM,81.82468021068473
75000,sine_P(y_x),1,incremental,ESOS_ELM,83.85344827586209
80000,sine_P(y_x),1,incremental,ESOS_ELM,85.53054662379422
85000,sine_P(y_x),1,incremental,ESOS_ELM,86.08829174664108
90000,sine_P(y_x),1,incremental,ESOS_ELM,86.93070917371503
95000,sine_P(y_x),1,incremental,ESOS_ELM,87.65567765567766
100000,sine_P(y_x),1,incremental,ESOS_ELM,88.00726452905812
5000,sine_P(y_x),1,incremental,improved_UOB,72.89293849658314
10000,sine_P(y_x),1,incremental,improved_UOB,75.33936651583711
15000,sine_P(y_x),1,incremental,improved_UOB,78.44293272864701
20000,sine_P(y_x),1,incremental,improved_UOB,81.15362811791383
25000,sine_P(y_x),1,incremental,improved_UOB,83.14108455882354
30000,sine_P(y_x),1,incremental,improved_UOB,84.79716800612323
35000,sine_P(y_x),1,incremental,improved_UOB,85.6757645511345
40000,sine_P(y_x),1,incremental,improved_UOB,85.9002849002849
45000,sine_P(y_x),1,incremental,improved_UOB,82.78894472361807
50000,sine_P(y_x),1,incremental,improved_UOB,-67.56152125279644
55000,sine_P(y_x),1,incremental,improved_UOB,-183.29199549041715
60000,sine_P(y_x),1,incremental,improved_UOB,-35.00000000000004
65000,sine_P(y_x),1,incremental,improved_UOB,19.44256756756755
70000,sine_P(y_x),1,incremental,improved_UOB,41.03085026335592
75000,sine_P(y_x),1,incremental,improved_UOB,51.62068965517243
80000,sine_P(y_x),1,incremental,improved_UOB,59.042259990813044
85000,sine_P(y_x),1,incremental,improved_UOB,63.92898272552782
90000,sine_P(y_x),1,incremental,improved_UOB,68.34743005855562
95000,sine_P(y_x),1,incremental,improved_UOB,71.75260636799098
100000,sine_P(y_x),1,incremental,improved_UOB,74.11447895791585
5000,sine_P(y_x),1,incremental,WEOB2,72.89293849658314
10000,sine_P(y_x),1,incremental,WEOB2,75.33936651583711
15000,sine_P(y_x),1,incremental,WEOB2,78.44293272864701
20000,sine_P(y_x),1,incremental,WEOB2,81.15362811791383
25000,sine_P(y_x),1,incremental,WEOB2,83.14108455882354
30000,sine_P(y_x),1,incremental,WEOB2,84.79716800612323
35000,sine_P(y_x),1,incremental,WEOB2,85.6757645511345
40000,sine_P(y_x),1,incremental,WEOB2,85.9002849002849
45000,sine_P(y_x),1,incremental,WEOB2,82.78894472361807
50000,sine_P(y_x),1,incremental,WEOB2,-67.56152125279644
55000,sine_P(y_x),1,incremental,WEOB2,-183.29199549041715
60000,sine_P(y_x),1,incremental,WEOB2,-35.00000000000004
65000,sine_P(y_x),1,incremental,WEOB2,19.44256756756755
70000,sine_P(y_x),1,incremental,WEOB2,41.03085026335592
75000,sine_P(y_x),1,incremental,WEOB2,51.62068965517243
80000,sine_P(y_x),1,incremental,WEOB2,59.042259990813044
85000,sine_P(y_x),1,incremental,WEOB2,63.92898272552782
90000,sine_P(y_x),1,incremental,WEOB2,68.34743005855562
95000,sine_P(y_x),1,incremental,WEOB2,71.75260636799098
100000,sine_P(y_x),1,incremental,WEOB2,74.11447895791585
5000,sine_P(y_x),1,incremental,UOB,77.64236902050114
10000,sine_P(y_x),1,incremental,UOB,77.54524886877826
15000,sine_P(y_x),1,incremental,UOB,78.89644746787604
20000,sine_P(y_x),1,incremental,UOB,81.0374149659864
25000,sine_P(y_x),1,incremental,UOB,82.55744485294119
30000,sine_P(y_x),1,incremental,UOB,84.0107156525067
35000,sine_P(y_x),1,incremental,UOB,84.74843801381124
40000,sine_P(y_x),1,incremental,UOB,84.87179487179488
45000,sine_P(y_x),1,incremental,UOB,81.76633165829146
50000,sine_P(y_x),1,incremental,UOB,-69.12751677852351
55000,sine_P(y_x),1,incremental,UOB,-185.293122886133
60000,sine_P(y_x),1,incremental,UOB,-82.30425055928417
65000,sine_P(y_x),1,incremental,UOB,-7.139639639639654
70000,sine_P(y_x),1,incremental,UOB,21.971407072987216
75000,sine_P(y_x),1,incremental,UOB,36.12643678160922
80000,sine_P(y_x),1,incremental,UOB,46.10932475884244
85000,sine_P(y_x),1,incremental,UOB,52.60268714011515
90000,sine_P(y_x),1,incremental,UOB,58.48731294729991
95000,sine_P(y_x),1,incremental,UOB,62.91067906452522
100000,sine_P(y_x),1,incremental,UOB,65.98697394789579
5000,sine_P(y_x),1,incremental,CSMOTE,68.10933940774486
10000,sine_P(y_x),1,incremental,CSMOTE,77.54524886877832
15000,sine_P(y_x),1,incremental,CSMOTE,81.67044595616025
20000,sine_P(y_x),1,incremental,CSMOTE,80.89569160997733
25000,sine_P(y_x),1,incremental,CSMOTE,81.80147058823528
30000,sine_P(y_x),1,incremental,CSMOTE,81.34328358208958
35000,sine_P(y_x),1,incremental,CSMOTE,80.84511673791519
40000,sine_P(y_x),1,incremental,CSMOTE,81.1111111111111
45000,sine_P(y_x),1,incremental,CSMOTE,78.10301507537692
50000,sine_P(y_x),1,incremental,CSMOTE,-62.863534675615256
55000,sine_P(y_x),1,incremental,CSMOTE,-108.85005636978579
60000,sine_P(y_x),1,incremental,CSMOTE,-86.24161073825506
65000,sine_P(y_x),1,incremental,CSMOTE,-63.11936936936935
70000,sine_P(y_x),1,incremental,CSMOTE,-36.41835966892399
75000,sine_P(y_x),1,incremental,CSMOTE,-32.64367816091952
80000,sine_P(y_x),1,incremental,CSMOTE,-21.198897565457088
85000,sine_P(y_x),1,incremental,CSMOTE,-16.506717850287945
90000,sine_P(y_x),1,incremental,CSMOTE,-11.385816525699425
95000,sine_P(y_x),1,incremental,CSMOTE,-3.606649760495892
100000,sine_P(y_x),1,incremental,CSMOTE,2.505010020040096
5000,sine_P(y_x),1,incremental,RebalanceStream,79.95444191343962
10000,sine_P(y_x),1,incremental,RebalanceStream,85.01131221719459
15000,sine_P(y_x),1,incremental,RebalanceStream,87.52834467120181
20000,sine_P(y_x),1,incremental,RebalanceStream,88.71882086167797
25000,sine_P(y_x),1,incremental,RebalanceStream,89.52205882352939
30000,sine_P(y_x),1,incremental,RebalanceStream,90.62380405663988
35000,sine_P(y_x),1,incremental,RebalanceStream,91.23643538309763
40000,sine_P(y_x),1,incremental,RebalanceStream,91.36752136752136
45000,sine_P(y_x),1,incremental,RebalanceStream,88.42964824120604
50000,sine_P(y_x),1,incremental,RebalanceStream,33.445190156599544
55000,sine_P(y_x),1,incremental,RebalanceStream,38.95152198421648
60000,sine_P(y_x),1,incremental,RebalanceStream,49.77628635346755
65000,sine_P(y_x),1,incremental,RebalanceStream,65.48423423423422
70000,sine_P(y_x),1,incremental,RebalanceStream,73.66440933032358
75000,sine_P(y_x),1,incremental,RebalanceStream,78.2471264367816
80000,sine_P(y_x),1,incremental,RebalanceStream,81.53422140560406
85000,sine_P(y_x),1,incremental,RebalanceStream,83.8387715930902
90000,sine_P(y_x),1,incremental,RebalanceStream,85.6864020819779
95000,sine_P(y_x),1,incremental,RebalanceStream,87.17948717948717
100000,sine_P(y_x),1,incremental,RebalanceStream,88.15130260521039
5000,sine_P(y_x),2,incremental,improved_OOB,91.68042452830191
10000,sine_P(y_x),2,incremental,improved_OOB,94.09806295399517
15000,sine_P(y_x),2,incremental,improved_OOB,95.41504406640703
20000,sine_P(y_x),2,incremental,improved_OOB,96.00216852540272
25000,sine_P(y_x),2,incremental,improved_OOB,96.48069738480697
30000,sine_P(y_x),2,incremental,improved_OOB,96.83964226289518
35000,sine_P(y_x),2,incremental,improved_OOB,97.08445160135982
40000,sine_P(y_x),2,incremental,improved_OOB,97.00816454702465
45000,sine_P(y_x),2,incremental,improved_OOB,94.9151245304021
50000,sine_P(y_x),2,incremental,improved_OOB,15.708955223880599
55000,sine_P(y_x),2,incremental,improved_OOB,22.633374689826304
60000,sine_P(y_x),2,incremental,improved_OOB,78.30049261083744
65000,sine_P(y_x),2,incremental,improved_OOB,85.98873591989988
70000,sine_P(y_x),2,incremental,improved_OOB,89.77377461248429
75000,sine_P(y_x),2,incremental,improved_OOB,91.89410652379453
80000,sine_P(y_x),2,incremental,improved_OOB,93.20095814422592
85000,sine_P(y_x),2,incremental,improved_OOB,94.10766961651916
90000,sine_P(y_x),2,incremental,improved_OOB,94.74407668656177
95000,sine_P(y_x),2,incremental,improved_OOB,95.28703047484055
100000,sine_P(y_x),2,incremental,improved_OOB,95.73271630907307
5000,sine_P(y_x),2,incremental,WEOB1,91.00235849056604
10000,sine_P(y_x),2,incremental,WEOB1,93.39891041162228
15000,sine_P(y_x),2,incremental,WEOB1,94.89649518343924
20000,sine_P(y_x),2,incremental,WEOB1,95.56226765799256
25000,sine_P(y_x),2,incremental,WEOB1,96.02241594022418
30000,sine_P(y_x),2,incremental,WEOB1,96.40910981697171
35000,sine_P(y_x),2,incremental,WEOB1,96.68276972624798
40000,sine_P(y_x),2,incremental,WEOB1,96.61328308996703
45000,sine_P(y_x),2,incremental,WEOB1,94.87546959788507
50000,sine_P(y_x),2,incremental,WEOB1,10.652985074626864
55000,sine_P(y_x),2,incremental,WEOB1,0.9398263027295318
60000,sine_P(y_x),2,incremental,WEOB1,77.69704433497537
65000,sine_P(y_x),2,incremental,WEOB1,85.328535669587
70000,sine_P(y_x),2,incremental,WEOB1,89.16212819438626
75000,sine_P(y_x),2,incremental,WEOB1,91.31894106523796
80000,sine_P(y_x),2,incremental,WEOB1,92.71558245083209
85000,sine_P(y_x),2,incremental,WEOB1,93.6346396965866
90000,sine_P(y_x),2,incremental,WEOB1,94.30909748598299
95000,sine_P(y_x),2,incremental,WEOB1,94.85156311520592
100000,sine_P(y_x),2,incremental,WEOB1,95.335857523489
5000,sine_P(y_x),2,incremental,OOB,91.31485849056605
10000,sine_P(y_x),2,incremental,OOB,93.56234866828088
15000,sine_P(y_x),2,incremental,OOB,94.88214798114367
20000,sine_P(y_x),2,incremental,OOB,95.53903345724908
25000,sine_P(y_x),2,incremental,OOB,96.02366127023663
30000,sine_P(y_x),2,incremental,OOB,96.3935108153078
35000,sine_P(y_x),2,incremental,OOB,96.6756128108785
40000,sine_P(y_x),2,incremental,OOB,96.59836709059506
45000,sine_P(y_x),2,incremental,OOB,94.32934465006261
50000,sine_P(y_x),2,incremental,OOB,8.563432835820894
55000,sine_P(y_x),2,incremental,OOB,3.483250620347399
60000,sine_P(y_x),2,incremental,OOB,77.2844827586207
65000,sine_P(y_x),2,incremental,OOB,85.28160200250315
70000,sine_P(y_x),2,incremental,OOB,89.14956011730206
75000,sine_P(y_x),2,incremental,OOB,91.32051686101481
80000,sine_P(y_x),2,incremental,OOB,92.75970751386788
85000,sine_P(y_x),2,incremental,OOB,93.71681415929203
90000,sine_P(y_x),2,incremental,OOB,94.40224272020257
95000,sine_P(y_x),2,incremental,OOB,94.96102055279943
100000,sine_P(y_x),2,incremental,OOB,95.43752629364745
5000,sine_P(y_x),2,incremental,ESOS_ELM,37.853773584905646
10000,sine_P(y_x),2,incremental,ESOS_ELM,37.16707021791768
15000,sine_P(y_x),2,incremental,ESOS_ELM,55.91924574707932
20000,sine_P(y_x),2,incremental,ESOS_ELM,65.14869888475836
25000,sine_P(y_x),2,incremental,ESOS_ELM,70.05603985056041
30000,sine_P(y_x),2,incremental,ESOS_ELM,73.44633943427621
35000,sine_P(y_x),2,incremental,ESOS_ELM,76.04669887278581
40000,sine_P(y_x),2,incremental,ESOS_ELM,77.95258282304914
45000,sine_P(y_x),2,incremental,ESOS_ELM,77.806456101294
50000,sine_P(y_x),2,incremental,ESOS_ELM,1.4738805970149254
55000,sine_P(y_x),2,incremental,ESOS_ELM,1.7338709677419406
60000,sine_P(y_x),2,incremental,ESOS_ELM,70.22783251231526
65000,sine_P(y_x),2,incremental,ESOS_ELM,78.90801001251563
70000,sine_P(y_x),2,incremental,ESOS_ELM,83.96103896103897
75000,sine_P(y_x),2,incremental,ESOS_ELM,86.52537031200758
80000,sine_P(y_x),2,incremental,ESOS_ELM,88.03706505295007
85000,sine_P(y_x),2,incremental,ESOS_ELM,88.96649810366627
90000,sine_P(y_x),2,incremental,ESOS_ELM,89.9050461204558
95000,sine_P(y_x),2,incremental,ESOS_ELM,90.75596503661707
100000,sine_P(y_x),2,incremental,ESOS_ELM,91.28032534006452
5000,sine_P(y_x),2,incremental,improved_UOB,86.05542452830188
10000,sine_P(y_x),2,incremental,improved_UOB,89.16162227602906
15000,sine_P(y_x),2,incremental,improved_UOB,91.43062102889937
20000,sine_P(y_x),2,incremental,improved_UOB,92.3017348203222
25000,sine_P(y_x),2,incremental,improved_UOB,92.8904109589041
30000,sine_P(y_x),2,incremental,improved_UOB,93.45257903494176
35000,sine_P(y_x),2,incremental,improved_UOB,93.87368044372874
40000,sine_P(y_x),2,incremental,improved_UOB,93.89700109907362
45000,sine_P(y_x),2,incremental,improved_UOB,92.41199387783499
50000,sine_P(y_x),2,incremental,improved_UOB,9.340796019900498
55000,sine_P(y_x),2,incremental,improved_UOB,-36.7803970223325
60000,sine_P(y_x),2,incremental,improved_UOB,70.29556650246306
65000,sine_P(y_x),2,incremental,improved_UOB,79.21151439299123
70000,sine_P(y_x),2,incremental,improved_UOB,83.94428152492671
75000,sine_P(y_x),2,incremental,improved_UOB,86.58209895997479
80000,sine_P(y_x),2,incremental,improved_UOB,88.43419062027232
85000,sine_P(y_x),2,incremental,improved_UOB,89.7166034555415
90000,sine_P(y_x),2,incremental,improved_UOB,90.70356303128956
95000,sine_P(y_x),2,incremental,improved_UOB,91.52531695409087
100000,sine_P(y_x),2,incremental,improved_UOB,92.22759781236854
5000,sine_P(y_x),2,incremental,WEOB2,86.05542452830188
10000,sine_P(y_x),2,incremental,WEOB2,89.16162227602906
15000,sine_P(y_x),2,incremental,WEOB2,91.43062102889937
20000,sine_P(y_x),2,incremental,WEOB2,92.3017348203222
25000,sine_P(y_x),2,incremental,WEOB2,92.8904109589041
30000,sine_P(y_x),2,incremental,WEOB2,93.45257903494176
35000,sine_P(y_x),2,incremental,WEOB2,93.87368044372874
40000,sine_P(y_x),2,incremental,WEOB2,93.89700109907362
45000,sine_P(y_x),2,incremental,WEOB2,92.41199387783499
50000,sine_P(y_x),2,incremental,WEOB2,9.340796019900498
55000,sine_P(y_x),2,incremental,WEOB2,-36.7803970223325
60000,sine_P(y_x),2,incremental,WEOB2,70.29556650246306
65000,sine_P(y_x),2,incremental,WEOB2,79.21151439299123
70000,sine_P(y_x),2,incremental,WEOB2,83.94428152492671
75000,sine_P(y_x),2,incremental,WEOB2,86.58209895997479
80000,sine_P(y_x),2,incremental,WEOB2,88.43419062027232
85000,sine_P(y_x),2,incremental,WEOB2,89.7166034555415
90000,sine_P(y_x),2,incremental,WEOB2,90.70356303128956
95000,sine_P(y_x),2,incremental,WEOB2,91.52531695409087
100000,sine_P(y_x),2,incremental,WEOB2,92.22759781236854
5000,sine_P(y_x),2,incremental,UOB,85.81367924528301
10000,sine_P(y_x),2,incremental,UOB,87.73305084745762
15000,sine_P(y_x),2,incremental,UOB,89.72945275671245
20000,sine_P(y_x),2,incremental,UOB,90.5312887236679
25000,sine_P(y_x),2,incremental,UOB,91.08468244084683
30000,sine_P(y_x),2,incremental,UOB,91.63997504159735
35000,sine_P(y_x),2,incremental,UOB,92.1264984791555
40000,sine_P(y_x),2,incremental,UOB,92.15418433035013
45000,sine_P(y_x),2,incremental,UOB,90.68943926534021
50000,sine_P(y_x),2,incremental,UOB,7.3507462686567155
55000,sine_P(y_x),2,incremental,UOB,-50.73821339950372
60000,sine_P(y_x),2,incremental,UOB,54.22413793103449
65000,sine_P(y_x),2,incremental,UOB,69.17083854818523
