instances,drift,unbalance,type,alg,Gmean
60000,disappearing-minority,2,sudden,OOB,64.21906289326066
65000,disappearing-minority,2,sudden,OOB,65.1887521261323
70000,disappearing-minority,2,sudden,OOB,65.73036332094229
75000,disappearing-minority,2,sudden,OOB,66.06412269839787
80000,disappearing-minority,2,sudden,OOB,66.2982315618585
85000,disappearing-minority,2,sudden,OOB,66.45840120919134
90000,disappearing-minority,2,sudden,OOB,66.61248231897173
95000,disappearing-minority,2,sudden,OOB,66.72168320114115
100000,disappearing-minority,2,sudden,OOB,66.81145929063344
5000,disappearing-minority,2,sudden,ESOS_ELM,0.0
10000,disappearing-minority,2,sudden,ESOS_ELM,0.0
15000,disappearing-minority,2,sudden,ESOS_ELM,55.2070254279392
20000,disappearing-minority,2,sudden,ESOS_ELM,57.612078156263806
25000,disappearing-minority,2,sudden,ESOS_ELM,58.82218730934274
30000,disappearing-minority,2,sudden,ESOS_ELM,59.82739224432426
35000,disappearing-minority,2,sudden,ESOS_ELM,60.46230510062746
40000,disappearing-minority,2,sudden,ESOS_ELM,60.919676027291004
45000,disappearing-minority,2,sudden,ESOS_ELM,61.28609359645234
50000,disappearing-minority,2,sudden,ESOS_ELM,61.594240263588425
55000,disappearing-minority,2,sudden,ESOS_ELM,0.0
60000,disappearing-minority,2,sudden,ESOS_ELM,0.0
65000,disappearing-minority,2,sudden,ESOS_ELM,0.0
70000,disappearing-minority,2,sudden,ESOS_ELM,0.0
75000,disappearing-minority,2,sudden,ESOS_ELM,0.0
80000,disappearing-minority,2,sudden,ESOS_ELM,0.0
85000,disappearing-minority,2,sudden,ESOS_ELM,0.0
90000,disappearing-minority,2,sudden,ESOS_ELM,0.0
95000,disappearing-minority,2,sudden,ESOS_ELM,0.0
100000,disappearing-minority,2,sudden,ESOS_ELM,0.0
5000,disappearing-minority,2,sudden,improved_UOB,68.15600060494958
10000,disappearing-minority,2,sudden,improved_UOB,68.30399858136074
15000,disappearing-minority,2,sudden,improved_UOB,68.37496922330085
20000,disappearing-minority,2,sudden,improved_UOB,68.41903626303024
25000,disappearing-minority,2,sudden,improved_UOB,68.45357150573197
30000,disappearing-minority,2,sudden,improved_UOB,68.48496838932977
35000,disappearing-minority,2,sudden,improved_UOB,68.5184721660024
40000,disappearing-minority,2,sudden,improved_UOB,68.55488306873731
45000,disappearing-minority,2,sudden,improved_UOB,68.58896086687864
50000,disappearing-minority,2,sudden,improved_UOB,68.61206728790918
55000,disappearing-minority,2,sudden,improved_UOB,55.97246763204106
60000,disappearing-minority,2,sudden,improved_UOB,59.87909791352071
65000,disappearing-minority,2,sudden,improved_UOB,61.326711714132195
70000,disappearing-minority,2,sudden,improved_UOB,62.047335143105045
75000,disappearing-minority,2,sudden,improved_UOB,62.53447626082558
80000,disappearing-minority,2,sudden,improved_UOB,62.908978350059826
85000,disappearing-minority,2,sudden,improved_UOB,63.20932608903665
90000,disappearing-minority,2,sudden,improved_UOB,63.482654472252534
95000,disappearing-minority,2,sudden,improved_UOB,63.705862920607764
100000,disappearing-minority,2,sudden,improved_UOB,63.9151241793261
5000,disappearing-minority,2,sudden,WEOB2,68.15600060494958
10000,disappearing-minority,2,sudden,WEOB2,68.30399858136074
15000,disappearing-minority,2,sudden,WEOB2,68.37496922330085
20000,disappearing-minority,2,sudden,WEOB2,68.41903626303024
25000,disappearing-minority,2,sudden,WEOB2,68.45357150573197
30000,disappearing-minority,2,sudden,WEOB2,68.48496838932977
35000,disappearing-minority,2,sudden,WEOB2,68.5184721660024
40000,disappearing-minority,2,sudden,WEOB2,68.55488306873731
45000,disappearing-minority,2,sudden,WEOB2,68.58896086687864
50000,disappearing-minority,2,sudden,WEOB2,68.61206728790918
55000,disappearing-minority,2,sudden,WEOB2,55.97246763204106
60000,disappearing-minority,2,sudden,WEOB2,59.87909791352071
65000,disappearing-minority,2,sudden,WEOB2,61.326711714132195
70000,disappearing-minority,2,sudden,WEOB2,62.047335143105045
75000,disappearing-minority,2,sudden,WEOB2,62.53447626082558
80000,disappearing-minority,2,sudden,WEOB2,62.908978350059826
85000,disappearing-minority,2,sudden,WEOB2,63.20932608903665
90000,disappearing-minority,2,sudden,WEOB2,63.482654472252534
95000,disappearing-minority,2,sudden,WEOB2,63.705862920607764
100000,disappearing-minority,2,sudden,WEOB2,63.9151241793261
5000,disappearing-minority,2,sudden,UOB,67.93001430421734
10000,disappearing-minority,2,sudden,UOB,68.17604019177523
15000,disappearing-minority,2,sudden,UOB,68.27569689295287
20000,disappearing-minority,2,sudden,UOB,68.31496467429399
25000,disappearing-minority,2,sudden,UOB,68.35030311218722
30000,disappearing-minority,2,sudden,UOB,68.38348264113631
35000,disappearing-minority,2,sudden,UOB,68.42325646192418
40000,disappearing-minority,2,sudden,UOB,68.4615865392762
45000,disappearing-minority,2,sudden,UOB,68.50295349284163
50000,disappearing-minority,2,sudden,UOB,68.53160987005518
55000,disappearing-minority,2,sudden,UOB,55.34888322378314
60000,disappearing-minority,2,sudden,UOB,59.49533206623138
65000,disappearing-minority,2,sudden,UOB,61.07240646527028
70000,disappearing-minority,2,sudden,UOB,61.807810640684366
75000,disappearing-minority,2,sudden,UOB,62.28002809069319
80000,disappearing-minority,2,sudden,UOB,62.65365469721867
85000,disappearing-minority,2,sudden,UOB,62.93483065876649
90000,disappearing-minority,2,sudden,UOB,63.1794217639194
95000,disappearing-minority,2,sudden,UOB,63.39302831452066
100000,disappearing-minority,2,sudden,UOB,63.585820999617475
5000,disappearing-minority,2,sudden,RebalanceStream,61.72363283907343
10000,disappearing-minority,2,sudden,RebalanceStream,62.766102473104866
15000,disappearing-minority,2,sudden,RebalanceStream,63.24131659327203
20000,disappearing-minority,2,sudden,RebalanceStream,63.70507226294261
25000,disappearing-minority,2,sudden,RebalanceStream,64.01683191420213
30000,disappearing-minority,2,sudden,RebalanceStream,64.24347817159384
35000,disappearing-minority,2,sudden,RebalanceStream,64.43114991234349
40000,disappearing-minority,2,sudden,RebalanceStream,64.60076004135165
45000,disappearing-minority,2,sudden,RebalanceStream,64.7358318946364
50000,disappearing-minority,2,sudden,RebalanceStream,64.8152143790498
55000,disappearing-minority,2,sudden,RebalanceStream,50.78530472213096
60000,disappearing-minority,2,sudden,RebalanceStream,50.97908527498768
65000,disappearing-minority,2,sudden,RebalanceStream,51.221020131734555
70000,disappearing-minority,2,sudden,RebalanceStream,51.59177104736216
75000,disappearing-minority,2,sudden,RebalanceStream,52.29839042744559
80000,disappearing-minority,2,sudden,RebalanceStream,52.91895236343562
85000,disappearing-minority,2,sudden,RebalanceStream,53.58526992697559
90000,disappearing-minority,2,sudden,RebalanceStream,54.21222769313899
95000,disappearing-minority,2,sudden,RebalanceStream,54.88353745478024
100000,disappearing-minority,2,sudden,RebalanceStream,55.52535165490366
5000,disappearing-minority,2,periodic,improved_OOB,67.85914629707283
10000,disappearing-minority,2,periodic,improved_OOB,68.29908541031054
15000,disappearing-minority,2,periodic,improved_OOB,68.4719229412118
20000,disappearing-minority,2,periodic,improved_OOB,68.55120544533628
25000,disappearing-minority,2,periodic,improved_OOB,68.6150337054182
30000,disappearing-minority,2,periodic,improved_OOB,68.66101320816848
35000,disappearing-minority,2,periodic,improved_OOB,68.70476240273396
40000,disappearing-minority,2,periodic,improved_OOB,68.7416498192824
45000,disappearing-minority,2,periodic,improved_OOB,68.77403905020441
50000,disappearing-minority,2,periodic,improved_OOB,68.95222126737403
55000,disappearing-minority,2,periodic,improved_OOB,65.36257305189562
60000,disappearing-minority,2,periodic,improved_OOB,65.50233595535862
65000,disappearing-minority,2,periodic,improved_OOB,66.06805664710733
70000,disappearing-minority,2,periodic,improved_OOB,66.31236808437481
75000,disappearing-minority,2,periodic,improved_OOB,66.48294644859479
80000,disappearing-minority,2,periodic,improved_OOB,66.57735152340317
85000,disappearing-minority,2,periodic,improved_OOB,66.66803906675418
90000,disappearing-minority,2,periodic,improved_OOB,66.77846979171348
95000,disappearing-minority,2,periodic,improved_OOB,66.82849625548076
100000,disappearing-minority,2,periodic,improved_OOB,66.88627455504346
5000,disappearing-minority,2,periodic,WEOB1,68.12189013127407
10000,disappearing-minority,2,periodic,WEOB1,68.4730544273375
15000,disappearing-minority,2,periodic,WEOB1,68.64579116665232
20000,disappearing-minority,2,periodic,WEOB1,68.7294124014941
25000,disappearing-minority,2,periodic,WEOB1,68.78999409062155
30000,disappearing-minority,2,periodic,WEOB1,68.82494411545052
35000,disappearing-minority,2,periodic,WEOB1,68.85669223617529
40000,disappearing-minority,2,periodic,WEOB1,68.88371225140382
45000,disappearing-minority,2,periodic,WEOB1,68.90846127831036
50000,disappearing-minority,2,periodic,WEOB1,69.04186041093237
55000,disappearing-minority,2,periodic,WEOB1,65.13413767528914
60000,disappearing-minority,2,periodic,WEOB1,65.38823475675348
65000,disappearing-minority,2,periodic,WEOB1,65.93786696862178
70000,disappearing-minority,2,periodic,WEOB1,66.24579123806339
75000,disappearing-minority,2,periodic,WEOB1,66.48838034355275
80000,disappearing-minority,2,periodic,WEOB1,66.66417103117435
85000,disappearing-minority,2,periodic,WEOB1,66.81310665387376
90000,disappearing-minority,2,periodic,WEOB1,66.94609893965902
95000,disappearing-minority,2,periodic,WEOB1,67.03202635186258
100000,disappearing-minority,2,periodic,WEOB1,67.10933911047678
5000,disappearing-minority,2,periodic,CSMOTE,62.44051018069557
10000,disappearing-minority,2,periodic,CSMOTE,64.0320851673017
15000,disappearing-minority,2,periodic,CSMOTE,64.89145456160328
20000,disappearing-minority,2,periodic,CSMOTE,65.44427438141577
25000,disappearing-minority,2,periodic,CSMOTE,65.65225577832179
30000,disappearing-minority,2,periodic,CSMOTE,65.85310067437375
35000,disappearing-minority,2,periodic,CSMOTE,66.01643084492812
40000,disappearing-minority,2,periodic,CSMOTE,66.13636389315195
45000,disappearing-minority,2,periodic,CSMOTE,66.23120239724946
50000,disappearing-minority,2,periodic,CSMOTE,63.790523254254026
55000,disappearing-minority,2,periodic,CSMOTE,63.886383656342176
60000,disappearing-minority,2,periodic,CSMOTE,63.91039803907729
65000,disappearing-minority,2,periodic,CSMOTE,65.17952509320868
70000,disappearing-minority,2,periodic,CSMOTE,65.65197168819779
75000,disappearing-minority,2,periodic,CSMOTE,65.88337211437545
80000,disappearing-minority,2,periodic,CSMOTE,66.05396231308605
85000,disappearing-minority,2,periodic,CSMOTE,66.19858456806435
90000,disappearing-minority,2,periodic,CSMOTE,66.31717480478675
95000,disappearing-minority,2,periodic,CSMOTE,66.37299042100605
100000,disappearing-minority,2,periodic,CSMOTE,66.40727134831687
5000,disappearing-minority,2,periodic,OOB,67.79989983344463
10000,disappearing-minority,2,periodic,OOB,68.30034602550475
15000,disappearing-minority,2,periodic,OOB,68.48863324684346
20000,disappearing-minority,2,periodic,OOB,68.58024341586196
25000,disappearing-minority,2,periodic,OOB,68.66421497641551
30000,disappearing-minority,2,periodic,OOB,68.72151687029844
35000,disappearing-minority,2,periodic,OOB,68.7671326893109
40000,disappearing-minority,2,periodic,OOB,68.80581476965304
45000,disappearing-minority,2,periodic,OOB,68.84251899015985
50000,disappearing-minority,2,periodic,OOB,69.06589713285845
55000,disappearing-minority,2,periodic,OOB,65.84073444816863
60000,disappearing-minority,2,periodic,OOB,66.03074510658209
65000,disappearing-minority,2,periodic,OOB,66.53027715526324
70000,disappearing-minority,2,periodic,OOB,66.78928727584557
75000,disappearing-minority,2,periodic,OOB,66.94080055103339
80000,disappearing-minority,2,periodic,OOB,67.04262320544285
85000,disappearing-minority,2,periodic,OOB,67.10273561287232
90000,disappearing-minority,2,periodic,OOB,67.1852521310003
95000,disappearing-minority,2,periodic,OOB,67.23680010850492
100000,disappearing-minority,2,periodic,OOB,67.27799829463262
5000,disappearing-minority,2,periodic,ESOS_ELM,0.0
10000,disappearing-minority,2,periodic,ESOS_ELM,0.0
15000,disappearing-minority,2,periodic,ESOS_ELM,55.224285700060975
20000,disappearing-minority,2,periodic,ESOS_ELM,57.66186286671535
25000,disappearing-minority,2,periodic,ESOS_ELM,58.88629060516071
30000,disappearing-minority,2,periodic,ESOS_ELM,59.84975038203777
35000,disappearing-minority,2,periodic,ESOS_ELM,60.48853834074133
40000,disappearing-minority,2,periodic,ESOS_ELM,60.97681269132595
45000,disappearing-minority,2,periodic,ESOS_ELM,61.370286664534106
50000,disappearing-minority,2,periodic,ESOS_ELM,64.95215793962343
55000,disappearing-minority,2,periodic,ESOS_ELM,64.75659520225773
60000,disappearing-minority,2,periodic,ESOS_ELM,64.44623263759945
65000,disappearing-minority,2,periodic,ESOS_ELM,64.6194983829623
70000,disappearing-minority,2,periodic,ESOS_ELM,64.42822657219115
75000,disappearing-minority,2,periodic,ESOS_ELM,64.45040609224507
80000,disappearing-minority,2,periodic,ESOS_ELM,64.39863430940358
85000,disappearing-minority,2,periodic,ESOS_ELM,64.35991735618975
90000,disappearing-minority,2,periodic,ESOS_ELM,64.40907673049162
95000,disappearing-minority,2,periodic,ESOS_ELM,64.40827059466037
100000,disappearing-minority,2,periodic,ESOS_ELM,64.39591058859628
5000,disappearing-minority,2,periodic,improved_UOB,68.15600060494958
10000,disappearing-minority,2,periodic,improved_UOB,68.30399858136074
15000,disappearing-minority,2,periodic,improved_UOB,68.37496922330085
20000,disappearing-minority,2,periodic,improved_UOB,68.41903626303024
25000,disappearing-minority,2,periodic,improved_UOB,68.45357150573199
30000,disappearing-minority,2,periodic,improved_UOB,68.48496838932977
35000,disappearing-minority,2,periodic,improved_UOB,68.5184721660024
40000,disappearing-minority,2,periodic,improved_UOB,68.55488306873731
45000,disappearing-minority,2,periodic,improved_UOB,68.58896086687862
50000,disappearing-minority,2,periodic,improved_UOB,68.82032187133741
55000,disappearing-minority,2,periodic,improved_UOB,62.730360573015105
60000,disappearing-minority,2,periodic,improved_UOB,63.78845777866869
65000,disappearing-minority,2,periodic,improved_UOB,63.871088047747
70000,disappearing-minority,2,periodic,improved_UOB,63.945053242930406
75000,disappearing-minority,2,periodic,improved_UOB,64.0777669378465
80000,disappearing-minority,2,periodic,improved_UOB,64.20943147923614
85000,disappearing-minority,2,periodic,improved_UOB,64.334676049184
90000,disappearing-minority,2,periodic,improved_UOB,64.48154164207952
95000,disappearing-minority,2,periodic,improved_UOB,64.60683570222633
100000,disappearing-minority,2,periodic,improved_UOB,64.73584973866727
5000,disappearing-minority,2,periodic,WEOB2,68.15600060494958
10000,disappearing-minority,2,periodic,WEOB2,68.30399858136074
15000,disappearing-minority,2,periodic,WEOB2,68.37496922330085
20000,disappearing-minority,2,periodic,WEOB2,68.41903626303024
25000,disappearing-minority,2,periodic,WEOB2,68.45357150573199
30000,disappearing-minority,2,periodic,WEOB2,68.48496838932977
35000,disappearing-minority,2,periodic,WEOB2,68.5184721660024
40000,disappearing-minority,2,periodic,WEOB2,68.55488306873731
45000,disappearing-minority,2,periodic,WEOB2,68.58896086687862
50000,disappearing-minority,2,periodic,WEOB2,68.82032187133741
55000,disappearing-minority,2,periodic,WEOB2,62.730360573015105
60000,disappearing-minority,2,periodic,WEOB2,63.78845777866869
65000,disappearing-minority,2,periodic,WEOB2,63.871088047747
70000,disappearing-minority,2,periodic,WEOB2,63.945053242930406
75000,disappearing-minority,2,periodic,WEOB2,64.0777669378465
