drift,unbalance,type,alg,exp,gmean
sea_P(y),2,incremental,OOB,2,64.58209410475288
sea_P(y),2,incremental,OOB,3,64.53712628941528
sea_P(y),2,incremental,OOB,4,64.6167464460329
sea_P(y),2,incremental,OOB,5,64.49783937674218
sea_P(y),2,incremental,OOB,6,64.61536827838285
sea_P(y),2,incremental,OOB,7,64.66698843855904
sea_P(y),2,incremental,OOB,8,64.55433869155002
sea_P(y),2,incremental,OOB,9,64.5679191011991
sea_P(y),2,incremental,ESOS_ELM,0,61.09768101358136
sea_P(y),2,incremental,ESOS_ELM,1,61.12719357019289
sea_P(y),2,incremental,ESOS_ELM,2,61.18199514907146
sea_P(y),2,incremental,ESOS_ELM,3,61.17795593840901
sea_P(y),2,incremental,ESOS_ELM,4,61.08180677455547
sea_P(y),2,incremental,ESOS_ELM,5,61.11531082375859
sea_P(y),2,incremental,ESOS_ELM,6,61.11185068188812
sea_P(y),2,incremental,ESOS_ELM,7,61.07373761898517
sea_P(y),2,incremental,ESOS_ELM,8,61.187902459086686
sea_P(y),2,incremental,ESOS_ELM,9,61.11373195094152
sea_P(y),2,incremental,improved_UOB,0,64.5716736352365
sea_P(y),2,incremental,improved_UOB,1,64.54403413931912
sea_P(y),2,incremental,improved_UOB,2,64.51347431469371
sea_P(y),2,incremental,improved_UOB,3,64.5585206459397
sea_P(y),2,incremental,improved_UOB,4,64.5294000939475
sea_P(y),2,incremental,improved_UOB,5,64.51136618002175
sea_P(y),2,incremental,improved_UOB,6,64.55976986374
sea_P(y),2,incremental,improved_UOB,7,64.50149352637779
sea_P(y),2,incremental,improved_UOB,8,64.53989043315809
sea_P(y),2,incremental,improved_UOB,9,64.49742044653573
sea_P(y),2,incremental,WEOB2,0,64.5716736352365
sea_P(y),2,incremental,WEOB2,1,64.54403413931912
sea_P(y),2,incremental,WEOB2,2,64.51347431469371
sea_P(y),2,incremental,WEOB2,3,64.5585206459397
sea_P(y),2,incremental,WEOB2,4,64.5294000939475
sea_P(y),2,incremental,WEOB2,5,64.51136618002175
sea_P(y),2,incremental,WEOB2,6,64.55976986374
sea_P(y),2,incremental,WEOB2,7,64.50149352637779
sea_P(y),2,incremental,WEOB2,8,64.53989043315809
sea_P(y),2,incremental,WEOB2,9,64.49742044653573
sea_P(y),2,incremental,UOB,0,64.3971422648518
sea_P(y),2,incremental,UOB,1,64.3564045662962
sea_P(y),2,incremental,UOB,2,64.55322692849924
sea_P(y),2,incremental,UOB,3,64.30989998871647
sea_P(y),2,incremental,UOB,4,64.58482026992125
sea_P(y),2,incremental,UOB,5,64.30422284401953
sea_P(y),2,incremental,UOB,6,64.59083672402505
sea_P(y),2,incremental,UOB,7,64.61753913230697
sea_P(y),2,incremental,UOB,8,64.50989425181385
sea_P(y),2,incremental,UOB,9,64.50781509670155
sea_P(y),2,incremental,CSMOTE,0,62.49109125835164
sea_P(y),2,incremental,CSMOTE,1,62.49109125835164
sea_P(y),2,incremental,CSMOTE,2,62.49109125835164
sea_P(y),2,incremental,CSMOTE,3,62.49109125835164
sea_P(y),2,incremental,CSMOTE,4,62.49109125835164
sea_P(y),2,incremental,CSMOTE,5,62.49109125835164
sea_P(y),2,incremental,CSMOTE,6,62.49109125835164
sea_P(y),2,incremental,CSMOTE,7,62.49109125835164
sea_P(y),2,incremental,CSMOTE,8,62.49109125835164
sea_P(y),2,incremental,CSMOTE,9,62.49109125835164
sea_P(y),2,incremental,RebalanceStream,0,64.31750118715432
sea_P(y),2,incremental,RebalanceStream,1,64.31750118715432
sea_P(y),2,incremental,RebalanceStream,2,64.31750118715432
sea_P(y),2,incremental,RebalanceStream,3,64.31750118715432
sea_P(y),2,incremental,RebalanceStream,4,64.31750118715432
sea_P(y),2,incremental,RebalanceStream,5,64.31750118715432
sea_P(y),2,incremental,RebalanceStream,6,64.31750118715432
sea_P(y),2,incremental,RebalanceStream,7,64.31750118715432
sea_P(y),2,incremental,RebalanceStream,8,64.31750118715432
sea_P(y),2,incremental,RebalanceStream,9,64.31750118715432
sea_P(y),4,incremental,improved_OOB,0,64.66360010875118
sea_P(y),4,incremental,improved_OOB,1,64.69502548260282
sea_P(y),4,incremental,improved_OOB,2,64.6450401174508
sea_P(y),4,incremental,improved_OOB,3,64.67385672713911
sea_P(y),4,incremental,improved_OOB,4,64.6629284639827
sea_P(y),4,incremental,improved_OOB,5,64.58722291953855
sea_P(y),4,incremental,improved_OOB,6,64.65449948013686
sea_P(y),4,incremental,improved_OOB,7,64.65232171730489
sea_P(y),4,incremental,improved_OOB,8,64.69212050825905
sea_P(y),4,incremental,improved_OOB,9,64.60527724244301
sea_P(y),4,incremental,WEOB1,0,64.65637067861948
sea_P(y),4,incremental,WEOB1,1,64.6457416165103
sea_P(y),4,incremental,WEOB1,2,64.62702343409103
sea_P(y),4,incremental,WEOB1,3,64.65956391177673
sea_P(y),4,incremental,WEOB1,4,64.63266850871823
sea_P(y),4,incremental,WEOB1,5,64.61351289229125
sea_P(y),4,incremental,WEOB1,6,64.66027590059265
sea_P(y),4,incremental,WEOB1,7,64.61974796803017
sea_P(y),4,incremental,WEOB1,8,64.67678229042568
sea_P(y),4,incremental,WEOB1,9,64.58936156831084
sea_P(y),4,incremental,OOB,0,64.52209771341987
sea_P(y),4,incremental,OOB,1,64.50123755980874
sea_P(y),4,incremental,OOB,2,64.565273713878
sea_P(y),4,incremental,OOB,3,64.48805338713501
sea_P(y),4,incremental,OOB,4,64.5812062789741
sea_P(y),4,incremental,OOB,5,64.46422897854741
sea_P(y),4,incremental,OOB,6,64.58338925726622
sea_P(y),4,incremental,OOB,7,64.62683580331858
sea_P(y),4,incremental,OOB,8,64.53547319612345
sea_P(y),4,incremental,OOB,9,64.54223834042627
sea_P(y),4,incremental,ESOS_ELM,0,61.152465193239365
sea_P(y),4,incremental,ESOS_ELM,1,61.12453359406807
sea_P(y),4,incremental,ESOS_ELM,2,61.19136631306368
sea_P(y),4,incremental,ESOS_ELM,3,61.13606306084263
sea_P(y),4,incremental,ESOS_ELM,4,61.15261202055996
sea_P(y),4,incremental,ESOS_ELM,5,61.14129722240891
sea_P(y),4,incremental,ESOS_ELM,6,61.157488701550164
sea_P(y),4,incremental,ESOS_ELM,7,61.109482956217015
sea_P(y),4,incremental,ESOS_ELM,8,61.088850647509275
sea_P(y),4,incremental,ESOS_ELM,9,61.117989253217424
sea_P(y),4,incremental,improved_UOB,0,64.60255488542242
sea_P(y),4,incremental,improved_UOB,1,64.55706737637364
sea_P(y),4,incremental,improved_UOB,2,64.53018555128713
sea_P(y),4,incremental,improved_UOB,3,64.58499604259158
sea_P(y),4,incremental,improved_UOB,4,64.53907688355926
sea_P(y),4,incremental,improved_UOB,5,64.5210937840103
sea_P(y),4,incremental,improved_UOB,6,64.57469806441254
sea_P(y),4,incremental,improved_UOB,7,64.51339077094603
sea_P(y),4,incremental,improved_UOB,8,64.57744751543075
sea_P(y),4,incremental,improved_UOB,9,64.49355916937384
sea_P(y),4,incremental,WEOB2,0,64.60255488542242
sea_P(y),4,incremental,WEOB2,1,64.55706737637364
sea_P(y),4,incremental,WEOB2,2,64.53018555128713
sea_P(y),4,incremental,WEOB2,3,64.58499604259158
sea_P(y),4,incremental,WEOB2,4,64.53907688355926
sea_P(y),4,incremental,WEOB2,5,64.5210937840103
sea_P(y),4,incremental,WEOB2,6,64.57469806441254
sea_P(y),4,incremental,WEOB2,7,64.51339077094603
sea_P(y),4,incremental,WEOB2,8,64.57744751543075
sea_P(y),4,incremental,WEOB2,9,64.49355916937384
sea_P(y),4,incremental,UOB,0,64.38589899486203
sea_P(y),4,incremental,UOB,1,64.31570546095955
sea_P(y),4,incremental,UOB,2,64.52481237621237
sea_P(y),4,incremental,UOB,3,64.28889302164323
sea_P(y),4,incremental,UOB,4,64.56165830112212
sea_P(y),4,incremental,UOB,5,64.31892504886515
sea_P(y),4,incremental,UOB,6,64.55284577842173
sea_P(y),4,incremental,UOB,7,64.57970102974079
sea_P(y),4,incremental,UOB,8,64.50923033286367
sea_P(y),4,incremental,UOB,9,64.49736292716867
sea_P(y),4,incremental,CSMOTE,0,64.1254178323287
sea_P(y),4,incremental,CSMOTE,1,64.1254178323287
sea_P(y),4,incremental,CSMOTE,2,64.1254178323287
sea_P(y),4,incremental,CSMOTE,3,64.1254178323287
sea_P(y),4,incremental,CSMOTE,4,64.1254178323287
sea_P(y),4,incremental,CSMOTE,5,64.1254178323287
sea_P(y),4,incremental,CSMOTE,6,64.1254178323287
sea_P(y),4,incremental,CSMOTE,7,64.1254178323287
sea_P(y),4,incremental,CSMOTE,8,64.1254178323287
sea_P(y),4,incremental,CSMOTE,9,64.1254178323287
sea_P(y),4,incremental,RebalanceStream,0,64.29632803497607
sea_P(y),4,incremental,RebalanceStream,1,64.29632803497607
sea_P(y),4,incremental,RebalanceStream,2,64.29632803497607
sea_P(y),4,incremental,RebalanceStream,3,64.29632803497607
sea_P(y),4,incremental,RebalanceStream,4,64.29632803497607
sea_P(y),4,incremental,RebalanceStream,5,64.29632803497607
sea_P(y),4,incremental,RebalanceStream,6,64.29632803497607
sea_P(y),4,incremental,RebalanceStream,7,64.29632803497607
sea_P(y),4,incremental,RebalanceStream,8,64.29632803497607
sea_P(y),4,incremental,RebalanceStream,9,64.29632803497607
sea_P(y),4,sudden,improved_OOB,0,64.63932251677409
sea_P(y),4,sudden,improved_OOB,1,64.67473120682185
sea_P(y),4,sudden,improved_OOB,2,64.61618824546656
sea_P(y),4,sudden,improved_OOB,3,64.66109361516536
sea_P(y),4,sudden,improved_OOB,4,64.64235540140655
sea_P(y),4,sudden,improved_OOB,5,64.56796846894449
sea_P(y),4,sudden,improved_OOB,6,64.64089455572717
sea_P(y),4,sudden,improved_OOB,7,64.63583180223192
sea_P(y),4,sudden,improved_OOB,8,64.65462647036149
sea_P(y),4,sudden,improved_OOB,9,64.5861124610266
sea_P(y),4,sudden,WEOB1,0,64.63384161239956
sea_P(y),4,sudden,WEOB1,1,64.62194852510567
sea_P(y),4,sudden,WEOB1,2,64.59920852353446
sea_P(y),4,sudden,WEOB1,3,64.64099433308779
sea_P(y),4,sudden,WEOB1,4,64.62224412697559
sea_P(y),4,sudden,WEOB1,5,64.59317451521875
sea_P(y),4,sudden,WEOB1,6,64.6438428050931
sea_P(y),4,sudden,WEOB1,7,64.60022567742756
sea_P(y),4,sudden,WEOB1,8,64.6354027148654
sea_P(y),4,sudden,WEOB1,9,64.59089294363038
sea_P(y),4,sudden,OOB,0,64.47741627169387
sea_P(y),4,sudden,OOB,1,64.46409088685304
sea_P(y),4,sudden,OOB,2,64.53211122615694
sea_P(y),4,sudden,OOB,3,64.46741034945168
sea_P(y),4,sudden,OOB,4,64.57179495231942
sea_P(y),4,sudden,OOB,5,64.43416819212393
sea_P(y),4,sudden,OOB,6,64.56200706240108
sea_P(y),4,sudden,OOB,7,64.59825999622947
sea_P(y),4,sudden,OOB,8,64.50321255143783
sea_P(y),4,sudden,OOB,9,64.52685410182598
sea_P(y),4,sudden,ESOS_ELM,0,60.99621516760519
sea_P(y),4,sudden,ESOS_ELM,1,61.11540897100374
sea_P(y),4,sudden,ESOS_ELM,2,60.97141013946318
sea_P(y),4,sudden,ESOS_ELM,3,60.97126966849223
sea_P(y),4,sudden,ESOS_ELM,4,61.053461122478566
sea_P(y),4,sudden,ESOS_ELM,5,60.95223396206031
sea_P(y),4,sudden,ESOS_ELM,6,60.960691357787326
sea_P(y),4,sudden,ESOS_ELM,7,61.0319643969195
sea_P(y),4,sudden,ESOS_ELM,8,60.992965921120195
sea_P(y),4,sudden,ESOS_ELM,9,60.984901352609384
sea_P(y),4,sudden,improved_UOB,0,64.56530671422509
sea_P(y),4,sudden,improved_UOB,1,64.53135740105347
sea_P(y),4,sudden,improved_UOB,2,64.51786487656611
sea_P(y),4,sudden,improved_UOB,3,64.57749321683703
sea_P(y),4,sudden,improved_UOB,4,64.53278755974607
sea_P(y),4,sudden,improved_UOB,5,64.50813242604826
sea_P(y),4,sudden,improved_UOB,6,64.56511132233331
sea_P(y),4,sudden,improved_UOB,7,64.49164904465889
sea_P(y),4,sudden,improved_UOB,8,64.54615738961029
sea_P(y),4,sudden,improved_UOB,9,64.49550149549142
sea_P(y),4,sudden,WEOB2,0,64.56530671422509
sea_P(y),4,sudden,WEOB2,1,64.53135740105347
sea_P(y),4,sudden,WEOB2,2,64.51786487656611
sea_P(y),4,sudden,WEOB2,3,64.57749321683703
sea_P(y),4,sudden,WEOB2,4,64.53278755974607
sea_P(y),4,sudden,WEOB2,5,64.50813242604826
sea_P(y),4,sudden,WEOB2,6,64.56511132233331
sea_P(y),4,sudden,WEOB2,7,64.49164904465889
sea_P(y),4,sudden,WEOB2,8,64.54615738961029
sea_P(y),4,sudden,WEOB2,9,64.49550149549142
sea_P(y),4,sudden,UOB,0,64.36264099369104
sea_P(y),4,sudden,UOB,1,64.31597876703508
sea_P(y),4,sudden,UOB,2,64.47991174688991
sea_P(y),4,sudden,UOB,3,64.28216541880292
sea_P(y),4,sudden,UOB,4,64.53610913408508
sea_P(y),4,sudden,UOB,5,64.25673124526043
sea_P(y),4,sudden,UOB,6,64.54739239360083
sea_P(y),4,sudden,UOB,7,64.57761172724317
sea_P(y),4,sudden,UOB,8,64.48235356453405
sea_P(y),4,sudden,UOB,9,64.48360968790237
sea_P(y),4,sudden,CSMOTE,0,64.1251676874541
sea_P(y),4,sudden,CSMOTE,1,64.1251676874541
sea_P(y),4,sudden,CSMOTE,2,64.1251676874541
sea_P(y),4,sudden,CSMOTE,3,64.1251676874541
sea_P(y),4,sudden,CSMOTE,4,64.1251676874541
sea_P(y),4,sudden,CSMOTE,5,64.1251676874541
sea_P(y),4,sudden,CSMOTE,6,64.1251676874541
sea_P(y),4,sudden,CSMOTE,7,64.1251676874541
sea_P(y),4,sudden,CSMOTE,8,64.1251676874541
sea_P(y),4,sudden,CSMOTE,9,64.1251676874541
sea_P(y),4,sudden,RebalanceStream,0,64.25672093941857
sea_P(y),4,sudden,RebalanceStream,1,64.25672093941857
sea_P(y),4,sudden,RebalanceStream,2,64.25672093941857
sea_P(y),4,sudden,RebalanceStream,3,64.25672093941857
sea_P(y),4,sudden,RebalanceStream,4,64.25672093941857
sea_P(y),4,sudden,RebalanceStream,5,64.25672093941857
sea_P(y),4,sudden,RebalanceStream,6,64.25672093941857
sea_P(y),4,sudden,RebalanceStream,7,64.25672093941857
sea_P(y),4,sudden,RebalanceStream,8,64.25672093941857
sea_P(y),4,sudden,RebalanceStream,9,64.25672093941857
sea_P(y_x),1,sudden,improved_OOB,0,63.57979610635505
sea_P(y_x),1,sudden,improved_OOB,1,63.54314601665018
sea_P(y_x),1,sudden,improved_OOB,2,63.61193345378259
sea_P(y_x),1,sudden,improved_OOB,3,63.58567375083011
sea_P(y_x),1,sudden,improved_OOB,4,63.60704792693779
sea_P(y_x),1,sudden,improved_OOB,5,63.42306043114987
sea_P(y_x),1,sudden,improved_OOB,6,63.55767968398669
sea_P(y_x),1,sudden,improved_OOB,7,63.37987334875969
sea_P(y_x),1,sudden,improved_OOB,8,63.480858949797515
sea_P(y_x),1,sudden,improved_OOB,9,63.4372332001746
sea_P(y_x),1,sudden,WEOB1,0,63.3414866946012
sea_P(y_x),1,sudden,WEOB1,1,63.32942721744003
sea_P(y_x),1,sudden,WEOB1,2,63.34493697481315
sea_P(y_x),1,sudden,WEOB1,3,63.18997114359043
sea_P(y_x),1,sudden,WEOB1,4,63.36136321133504
sea_P(y_x),1,sudden,WEOB1,5,63.35484860713522
sea_P(y_x),1,sudden,WEOB1,6,63.291392576644476
sea_P(y_x),1,sudden,WEOB1,7,63.2492556460867
sea_P(y_x),1,sudden,WEOB1,8,63.29277666314884
sea_P(y_x),1,sudden,WEOB1,9,63.287286503342
sea_P(y_x),1,sudden,OOB,0,63.920762777156256
sea_P(y_x),1,sudden,OOB,1,63.798492649616904
sea_P(y_x),1,sudden,OOB,2,63.8284686792853
sea_P(y_x),1,sudden,OOB,3,63.87774624721673
sea_P(y_x),1,sudden,OOB,4,63.91676966943127
sea_P(y_x),1,sudden,OOB,5,63.866248850783066
sea_P(y_x),1,sudden,OOB,6,63.86611319981341
sea_P(y_x),1,sudden,OOB,7,63.887604619242765
sea_P(y_x),1,sudden,OOB,8,63.88459518556556
sea_P(y_x),1,sudden,OOB,9,63.763041310157135
sea_P(y_x),1,sudden,ESOS_ELM,0,59.9810707280706
sea_P(y_x),1,sudden,ESOS_ELM,1,59.90491459973523
sea_P(y_x),1,sudden,ESOS_ELM,2,60.1748677518422
sea_P(y_x),1,sudden,ESOS_ELM,3,60.057512729620136
sea_P(y_x),1,sudden,ESOS_ELM,4,60.00180684553359
sea_P(y_x),1,sudden,ESOS_ELM,5,60.11822845824473
sea_P(y_x),1,sudden,ESOS_ELM,6,60.133230656661866
sea_P(y_x),1,sudden,ESOS_ELM,7,60.20286940305474
sea_P(y_x),1,sudden,ESOS_ELM,8,60.0824007740236
sea_P(y_x),1,sudden,ESOS_ELM,9,60.216551883673205
sea_P(y_x),1,sudden,improved_UOB,0,61.95067158262541
sea_P(y_x),1,sudden,improved_UOB,1,62.08691023736752
sea_P(y_x),1,sudden,improved_UOB,2,61.84236875393792
sea_P(y_x),1,sudden,improved_UOB,3,61.867994810874464
sea_P(y_x),1,sudden,improved_UOB,4,61.85154730761686
sea_P(y_x),1,sudden,improved_UOB,5,62.08210052805744
sea_P(y_x),1,sudden,improved_UOB,6,61.849639815203304
sea_P(y_x),1,sudden,improved_UOB,7,61.998094685834396
sea_P(y_x),1,sudden,improved_UOB,8,62.004899040745464
sea_P(y_x),1,sudden,improved_UOB,9,62.06165227791907
sea_P(y_x),1,sudden,WEOB2,0,61.95067158262541
sea_P(y_x),1,sudden,WEOB2,1,62.08691023736752
sea_P(y_x),1,sudden,WEOB2,2,61.84236875393792
sea_P(y_x),1,sudden,WEOB2,3,61.867994810874464
sea_P(y_x),1,sudden,WEOB2,4,61.85154730761686
sea_P(y_x),1,sudden,WEOB2,5,62.08210052805744
sea_P(y_x),1,sudden,WEOB2,6,61.849639815203304
sea_P(y_x),1,sudden,WEOB2,7,61.998094685834396
sea_P(y_x),1,sudden,WEOB2,8,62.004899040745464
sea_P(y_x),1,sudden,WEOB2,9,62.06165227791907
sea_P(y_x),1,sudden,UOB,0,62.06697477065526
sea_P(y_x),1,sudden,UOB,1,61.899810894902
sea_P(y_x),1,sudden,UOB,2,61.88503287626163
sea_P(y_x),1,sudden,UOB,3,61.90489939579277
sea_P(y_x),1,sudden,UOB,4,61.87699903112207
sea_P(y_x),1,sudden,UOB,5,62.07263280471731
sea_P(y_x),1,sudden,UOB,6,61.97450027969253
sea_P(y_x),1,sudden,UOB,7,61.973009444563914
sea_P(y_x),1,sudden,UOB,8,62.00325705294326
sea_P(y_x),1,sudden,UOB,9,62.11331218100717
sea_P(y_x),1,sudden,CSMOTE,0,61.0480321300498
sea_P(y_x),1,sudden,CSMOTE,1,61.0480321300498
sea_P(y_x),1,sudden,CSMOTE,2,61.0480321300498
sea_P(y_x),1,sudden,CSMOTE,3,61.0480321300498
sea_P(y_x),1,sudden,CSMOTE,4,61.0480321300498
sea_P(y_x),1,sudden,CSMOTE,5,61.0480321300498
sea_P(y_x),1,sudden,CSMOTE,6,61.0480321300498
sea_P(y_x),1,sudden,CSMOTE,7,61.0480321300498
sea_P(y_x),1,sudden,CSMOTE,8,61.0480321300498
sea_P(y_x),1,sudden,CSMOTE,9,61.0480321300498
sea_P(y_x),1,sudden,RebalanceStream,0,55.95967503866681
sea_P(y_x),1,sudden,RebalanceStream,1,55.95967503866681
sea_P(y_x),1,sudden,RebalanceStream,2,55.95967503866681
sea_P(y_x),1,sudden,RebalanceStream,3,55.95967503866681
sea_P(y_x),1,sudden,RebalanceStream,4,55.95967503866681
sea_P(y_x),1,sudden,RebalanceStream,5,55.95967503866681
sea_P(y_x),1,sudden,RebalanceStream,6,55.95967503866681
sea_P(y_x),1,sudden,RebalanceStream,7,55.95967503866681
sea_P(y_x),1,sudden,RebalanceStream,8,55.95967503866681
sea_P(y_x),1,sudden,RebalanceStream,9,55.95967503866681
sea_P(y_x),1,incremental,improved_OOB,0,63.347135067043176
sea_P(y_x),1,incremental,improved_OOB,1,63.27704837865779
sea_P(y_x),1,incremental,improved_OOB,2,63.433359492611565
sea_P(y_x),1,incremental,improved_OOB,3,63.317267499237275
sea_P(y_x),1,incremental,improved_OOB,4,63.308292696404806
sea_P(y_x),1,incremental,improved_OOB,5,63.20164071545812
sea_P(y_x),1,incremental,improved_OOB,6,63.24867350295769
sea_P(y_x),1,incremental,improved_OOB,7,63.317604129190194
sea_P(y_x),1,incremental,improved_OOB,8,63.2860832498631
sea_P(y_x),1,incremental,improved_OOB,9,63.30081582127191
sea_P(y_x),1,incremental,WEOB1,0,63.3549032897587
sea_P(y_x),1,incremental,WEOB1,1,63.308704368955134
sea_P(y_x),1,incremental,WEOB1,2,63.258707584179184
sea_P(y_x),1,incremental,WEOB1,3,63.13695905701036
sea_P(y_x),1,incremental,WEOB1,4,63.35363824555999
sea_P(y_x),1,incremental,WEOB1,5,63.121472197885794
sea_P(y_x),1,incremental,WEOB1,6,63.26627780959302
sea_P(y_x),1,incremental,WEOB1,7,63.29452599521865
sea_P(y_x),1,incremental,WEOB1,8,63.23095655057598
sea_P(y_x),1,incremental,WEOB1,9,63.33437383568145
sea_P(y_x),1,incremental,OOB,0,63.79075862631883
sea_P(y_x),1,incremental,OOB,1,63.55729854438361
sea_P(y_x),1,incremental,OOB,2,63.63641012930772
sea_P(y_x),1,incremental,OOB,3,63.696931010945924
sea_P(y_x),1,incremental,OOB,4,63.74059780231964
sea_P(y_x),1,incremental,OOB,5,63.743138840769745
sea_P(y_x),1,incremental,OOB,6,63.60763139078953
sea_P(y_x),1,incremental,OOB,7,63.704116191214396
sea_P(y_x),1,incremental,OOB,8,63.71377445635568
sea_P(y_x),1,incremental,OOB,9,63.580020776626405
sea_P(y_x),1,incremental,ESOS_ELM,0,60.09823599280037
sea_P(y_x),1,incremental,ESOS_ELM,1,60.05784742151515
sea_P(y_x),1,incremental,ESOS_ELM,2,60.03069185998761
sea_P(y_x),1,incremental,ESOS_ELM,3,60.045747751207024
sea_P(y_x),1,incremental,ESOS_ELM,4,60.20924382777331
sea_P(y_x),1,incremental,ESOS_ELM,5,60.16725400386365
sea_P(y_x),1,incremental,ESOS_ELM,6,60.044665503125636
sea_P(y_x),1,incremental,ESOS_ELM,7,60.11550727038241
sea_P(y_x),1,incremental,ESOS_ELM,8,60.058748918406465
sea_P(y_x),1,incremental,ESOS_ELM,9,60.11827667319416
sea_P(y_x),1,incremental,improved_UOB,0,62.26744657424008
sea_P(y_x),1,incremental,improved_UOB,1,62.22536856930071
sea_P(y_x),1,incremental,improved_UOB,2,62.049923082095006
sea_P(y_x),1,incremental,improved_UOB,3,62.04603439920491
sea_P(y_x),1,incremental,improved_UOB,4,62.394756655477565
sea_P(y_x),1,incremental,improved_UOB,5,62.019994797462516
sea_P(y_x),1,incremental,improved_UOB,6,62.22528249329825
sea_P(y_x),1,incremental,improved_UOB,7,62.28934793680613
sea_P(y_x),1,incremental,improved_UOB,8,62.08596909934927
sea_P(y_x),1,incremental,improved_UOB,9,62.25321739857645
sea_P(y_x),1,incremental,WEOB2,0,62.26744657424008
sea_P(y_x),1,incremental,WEOB2,1,62.22536856930071
sea_P(y_x),1,incremental,WEOB2,2,62.049923082095006
sea_P(y_x),1,incremental,WEOB2,3,62.04603439920491
sea_P(y_x),1,incremental,WEOB2,4,62.394756655477565
sea_P(y_x),1,incremental,WEOB2,5,62.019994797462516
sea_P(y_x),1,incremental,WEOB2,6,62.22528249329825
sea_P(y_x),1,incremental,WEOB2,7,62.28934793680613
sea_P(y_x),1,incremental,WEOB2,8,62.08596909934927
sea_P(y_x),1,incremental,WEOB2,9,62.25321739857645
sea_P(y_x),1,incremental,UOB,0,62.166840603909534
sea_P(y_x),1,incremental,UOB,1,62.418893625719114
sea_P(y_x),1,incremental,UOB,2,62.040204476421934
sea_P(y_x),1,incremental,UOB,3,62.05477673621441
sea_P(y_x),1,incremental,UOB,4,62.328710198805865
sea_P(y_x),1,incremental,UOB,5,62.127892947032514
sea_P(y_x),1,incremental,UOB,6,62.4339253127675
sea_P(y_x),1,incremental,UOB,7,62.26240370473672
sea_P(y_x),1,incremental,UOB,8,62.296334910475444
sea_P(y_x),1,incremental,UOB,9,62.21736410635257
sea_P(y_x),1,incremental,CSMOTE,0,60.92249385958485
sea_P(y_x),1,incremental,CSMOTE,1,60.92249385958485
sea_P(y_x),1,incremental,CSMOTE,2,60.92249385958485
sea_P(y_x),1,incremental,CSMOTE,3,60.92249385958485
sea_P(y_x),1,incremental,CSMOTE,4,60.92249385958485
sea_P(y_x),1,incremental,CSMOTE,5,60.92249385958485
sea_P(y_x),1,incremental,CSMOTE,6,60.92249385958485
sea_P(y_x),1,incremental,CSMOTE,7,60.92249385958485
sea_P(y_x),1,incremental,CSMOTE,8,60.92249385958485
sea_P(y_x),1,incremental,CSMOTE,9,60.92249385958485
sea_P(y_x),1,incremental,RebalanceStream,0,56.159043481072956
sea_P(y_x),1,incremental,RebalanceStream,1,56.159043481072956
sea_P(y_x),1,incremental,RebalanceStream,2,56.159043481072956
sea_P(y_x),1,incremental,RebalanceStream,3,56.159043481072956
sea_P(y_x),1,incremental,RebalanceStream,4,56.159043481072956
sea_P(y_x),1,incremental,RebalanceStream,5,56.159043481072956
sea_P(y_x),1,incremental,RebalanceStream,6,56.159043481072956
sea_P(y_x),1,incremental,RebalanceStream,7,56.159043481072956
sea_P(y_x),1,incremental,RebalanceStream,8,56.159043481072956
sea_P(y_x),1,incremental,RebalanceStream,9,56.159043481072956
sea_P(y_x),3,incremental,improved_OOB,0,64.05487834082882
sea_P(y_x),3,incremental,improved_OOB,1,64.08217964375042
sea_P(y_x),3,incremental,improved_OOB,2,64.02313425593994
sea_P(y_x),3,incremental,improved_OOB,3,64.05983993645188
sea_P(y_x),3,incremental,improved_OOB,4,64.05862623710522
sea_P(y_x),3,incremental,improved_OOB,5,64.07773779652743
sea_P(y_x),3,incremental,improved_OOB,6,64.04524943869696
sea_P(y_x),3,incremental,improved_OOB,7,64.12355763256043
