instances,drift,unbalance,type,alg,Kappa
85000,shapeshift,3,sudden,UOB,26.282294832826743
90000,shapeshift,3,sudden,UOB,27.093331126923715
95000,shapeshift,3,sudden,UOB,27.31669497157204
100000,shapeshift,3,sudden,UOB,27.862494198766825
5000,shapeshift,3,sudden,RebalanceStream,16.386554621848745
10000,shapeshift,3,sudden,RebalanceStream,18.601626016260152
15000,shapeshift,3,sudden,RebalanceStream,19.624010554089704
20000,shapeshift,3,sudden,RebalanceStream,20.652719665271967
25000,shapeshift,3,sudden,RebalanceStream,21.638599304998657
30000,shapeshift,3,sudden,RebalanceStream,22.773424566824865
35000,shapeshift,3,sudden,RebalanceStream,23.445066945209373
40000,shapeshift,3,sudden,RebalanceStream,24.106624657988558
45000,shapeshift,3,sudden,RebalanceStream,24.694583455990585
50000,shapeshift,3,sudden,RebalanceStream,25.11612475116124
55000,shapeshift,3,sudden,RebalanceStream,23.576691225720023
60000,shapeshift,3,sudden,RebalanceStream,25.04999999999999
65000,shapeshift,3,sudden,RebalanceStream,26.286478057473822
70000,shapeshift,3,sudden,RebalanceStream,27.489213408562883
75000,shapeshift,3,sudden,RebalanceStream,28.12955358325607
80000,shapeshift,3,sudden,RebalanceStream,28.41953704729206
85000,shapeshift,3,sudden,RebalanceStream,28.623670212765944
90000,shapeshift,3,sudden,RebalanceStream,29.132881019361257
95000,shapeshift,3,sudden,RebalanceStream,29.218046223141094
100000,shapeshift,3,sudden,RebalanceStream,29.61280912285354
5000,shapeshift,3,periodic,improved_OOB,16.289592760180994
10000,shapeshift,3,periodic,improved_OOB,19.00813008130081
15000,shapeshift,3,periodic,improved_OOB,21.69085312225155
20000,shapeshift,3,periodic,improved_OOB,23.221757322175726
25000,shapeshift,3,periodic,improved_OOB,24.15129644480086
30000,shapeshift,3,periodic,improved_OOB,25.212448957068748
35000,shapeshift,3,periodic,improved_OOB,25.610103503940756
40000,shapeshift,3,periodic,improved_OOB,26.216731614293998
45000,shapeshift,3,periodic,improved_OOB,26.747865763909324
50000,shapeshift,3,periodic,improved_OOB,24.86225895316804
55000,shapeshift,3,periodic,improved_OOB,26.24161073825504
60000,shapeshift,3,periodic,improved_OOB,24.601593625498
65000,shapeshift,3,periodic,improved_OOB,23.207171314741036
70000,shapeshift,3,periodic,improved_OOB,24.70251211987659
75000,shapeshift,3,periodic,improved_OOB,26.11989459815546
80000,shapeshift,3,periodic,improved_OOB,26.685281212604714
85000,shapeshift,3,periodic,improved_OOB,27.50386057798368
90000,shapeshift,3,periodic,improved_OOB,28.034544936889063
95000,shapeshift,3,periodic,improved_OOB,28.291281538845872
100000,shapeshift,3,periodic,improved_OOB,28.594142878272443
5000,shapeshift,3,periodic,WEOB1,14.899806076276672
10000,shapeshift,3,periodic,WEOB1,17.93495934959349
15000,shapeshift,3,periodic,WEOB1,19.63500439753738
20000,shapeshift,3,periodic,WEOB1,20.845188284518823
25000,shapeshift,3,periodic,WEOB1,22.039561614541576
30000,shapeshift,3,periodic,WEOB1,23.281094801898245
35000,shapeshift,3,periodic,WEOB1,23.83914158199601
40000,shapeshift,3,periodic,WEOB1,24.53776635436532
45000,shapeshift,3,periodic,WEOB1,25.169267000294383
50000,shapeshift,3,periodic,WEOB1,24.31129476584022
55000,shapeshift,3,periodic,WEOB1,25.587248322147662
60000,shapeshift,3,periodic,WEOB1,23.605577689243027
65000,shapeshift,3,periodic,WEOB1,23.240371845949536
70000,shapeshift,3,periodic,WEOB1,24.15160863816659
75000,shapeshift,3,periodic,WEOB1,25.40349143610013
80000,shapeshift,3,periodic,WEOB1,25.927403270841644
85000,shapeshift,3,periodic,WEOB1,26.78138098389588
90000,shapeshift,3,periodic,WEOB1,27.37970959476133
95000,shapeshift,3,periodic,WEOB1,27.704221833624786
100000,shapeshift,3,periodic,WEOB1,28.08756101168467
5000,shapeshift,3,periodic,CSMOTE,11.05365223012282
10000,shapeshift,3,periodic,CSMOTE,17.577235772357714
15000,shapeshift,3,periodic,CSMOTE,20.36059806508356
20000,shapeshift,3,periodic,CSMOTE,21.790794979079497
25000,shapeshift,3,periodic,CSMOTE,22.714514835605453
30000,shapeshift,3,periodic,CSMOTE,23.8605010484494
35000,shapeshift,3,periodic,CSMOTE,24.31393030101605
40000,shapeshift,3,periodic,CSMOTE,25.01865516955478
45000,shapeshift,3,periodic,CSMOTE,25.562996761848687
50000,shapeshift,3,periodic,CSMOTE,23.829201101928366
55000,shapeshift,3,periodic,CSMOTE,25.28523489932886
60000,shapeshift,3,periodic,CSMOTE,12.583001328021242
65000,shapeshift,3,periodic,CSMOTE,14.126826029216478
70000,shapeshift,3,periodic,CSMOTE,17.044953724107533
75000,shapeshift,3,periodic,CSMOTE,19.18642951251646
80000,shapeshift,3,periodic,CSMOTE,20.063821300359
85000,shapeshift,3,periodic,CSMOTE,20.962938451356717
90000,shapeshift,3,periodic,CSMOTE,21.590585555660997
95000,shapeshift,3,periodic,CSMOTE,21.821134149387948
100000,shapeshift,3,periodic,CSMOTE,22.174974116254987
5000,shapeshift,3,periodic,OOB,12.184873949579837
10000,shapeshift,3,periodic,OOB,17.056910569105693
15000,shapeshift,3,periodic,OOB,20.118733509234826
20000,shapeshift,3,periodic,OOB,21.84937238493723
25000,shapeshift,3,periodic,OOB,23.06201550387596
30000,shapeshift,3,periodic,OOB,24.241253724754447
35000,shapeshift,3,periodic,OOB,24.774475358465477
40000,shapeshift,3,periodic,OOB,25.416632120056388
45000,shapeshift,3,periodic,OOB,26.00088313217544
50000,shapeshift,3,periodic,OOB,24.276859504132233
55000,shapeshift,3,periodic,OOB,25.570469798657733
60000,shapeshift,3,periodic,OOB,18.990703851261628
65000,shapeshift,3,periodic,OOB,20.33532536520585
70000,shapeshift,3,periodic,OOB,22.77434993389159
75000,shapeshift,3,periodic,OOB,24.46475625823451
80000,shapeshift,3,periodic,OOB,25.16287727695785
85000,shapeshift,3,periodic,OOB,25.992720052945067
90000,shapeshift,3,periodic,OOB,26.57302837619816
95000,shapeshift,3,periodic,OOB,26.892330751936036
100000,shapeshift,3,periodic,OOB,27.296257950007394
5000,shapeshift,3,periodic,ESOS_ELM,0.0
10000,shapeshift,3,periodic,ESOS_ELM,0.0
15000,shapeshift,3,periodic,ESOS_ELM,4.46350043975374
20000,shapeshift,3,periodic,ESOS_ELM,6.372384937238488
25000,shapeshift,3,periodic,ESOS_ELM,7.860866078588612
30000,shapeshift,3,periodic,ESOS_ELM,9.343339587242035
35000,shapeshift,3,periodic,ESOS_ELM,9.966764789668606
40000,shapeshift,3,periodic,ESOS_ELM,10.608573086808729
45000,shapeshift,3,periodic,ESOS_ELM,11.252575802178388
50000,shapeshift,3,periodic,ESOS_ELM,12.517217630853995
55000,shapeshift,3,periodic,ESOS_ELM,13.03355704697987
60000,shapeshift,3,periodic,ESOS_ELM,10.733731739707839
65000,shapeshift,3,periodic,ESOS_ELM,8.333333333333336
70000,shapeshift,3,periodic,ESOS_ELM,9.153812252093433
75000,shapeshift,3,periodic,ESOS_ELM,9.004446640316203
80000,shapeshift,3,periodic,ESOS_ELM,8.826618800691396
85000,shapeshift,3,periodic,ESOS_ELM,9.162806088682993
90000,shapeshift,3,periodic,ESOS_ELM,9.347062731327712
95000,shapeshift,3,periodic,ESOS_ELM,9.456241152468975
100000,shapeshift,3,periodic,ESOS_ELM,9.493418133412217
5000,shapeshift,3,periodic,improved_UOB,12.895927601809948
10000,shapeshift,3,periodic,improved_UOB,13.788617886178859
15000,shapeshift,3,periodic,improved_UOB,15.490325417766048
20000,shapeshift,3,periodic,improved_UOB,16.125523012552293
25000,shapeshift,3,periodic,improved_UOB,17.435177759957234
30000,shapeshift,3,periodic,improved_UOB,19.0762608983556
35000,shapeshift,3,periodic,improved_UOB,20.026588168265132
40000,shapeshift,3,periodic,improved_UOB,21.117651935992054
45000,shapeshift,3,periodic,improved_UOB,22.04886664704151
50000,shapeshift,3,periodic,improved_UOB,23.898071625344357
55000,shapeshift,3,periodic,improved_UOB,24.865771812080535
60000,shapeshift,3,periodic,improved_UOB,21.81274900398407
65000,shapeshift,3,periodic,improved_UOB,21.928950863213807
70000,shapeshift,3,periodic,improved_UOB,22.45482591449979
75000,shapeshift,3,periodic,improved_UOB,22.859025032938085
80000,shapeshift,3,periodic,improved_UOB,22.729690200771177
85000,shapeshift,3,periodic,improved_UOB,23.692918596955653
90000,shapeshift,3,periodic,improved_UOB,24.47091202429535
95000,shapeshift,3,periodic,improved_UOB,25.027063036056287
100000,shapeshift,3,periodic,improved_UOB,25.658186658778284
5000,shapeshift,3,periodic,WEOB2,13.477698771816424
10000,shapeshift,3,periodic,WEOB2,12.32520325203252
15000,shapeshift,3,periodic,WEOB2,13.19261213720318
20000,shapeshift,3,periodic,WEOB2,14.01673640167364
25000,shapeshift,3,periodic,WEOB2,15.062817428495062
30000,shapeshift,3,periodic,WEOB2,16.670345436486034
35000,shapeshift,3,periodic,WEOB2,17.59092203969234
40000,shapeshift,3,periodic,WEOB2,18.617859215653763
45000,shapeshift,3,periodic,WEOB2,19.679128642920226
50000,shapeshift,3,periodic,WEOB2,22.796143250688704
55000,shapeshift,3,periodic,WEOB2,23.959731543624166
60000,shapeshift,3,periodic,WEOB2,21.646746347941583
65000,shapeshift,3,periodic,WEOB2,22.526560424966807
70000,shapeshift,3,periodic,WEOB2,23.96430145438519
75000,shapeshift,3,periodic,WEOB2,24.843544137022384
80000,shapeshift,3,periodic,WEOB2,25.38891104906262
85000,shapeshift,3,periodic,WEOB2,26.097507169644835
90000,shapeshift,3,periodic,WEOB2,26.639460947138666
95000,shapeshift,3,periodic,WEOB2,26.946456824048624
100000,shapeshift,3,periodic,WEOB2,27.344327762165356
5000,shapeshift,3,periodic,UOB,8.080155138978677
10000,shapeshift,3,periodic,UOB,7.414634146341458
15000,shapeshift,3,periodic,UOB,9.421723834652598
20000,shapeshift,3,periodic,UOB,10.259414225941411
25000,shapeshift,3,periodic,UOB,11.87516706762898
30000,shapeshift,3,periodic,UOB,13.85608652466615
35000,shapeshift,3,periodic,UOB,15.18374323426075
40000,shapeshift,3,periodic,UOB,16.536771411989065
45000,shapeshift,3,periodic,UOB,17.842949661465987
50000,shapeshift,3,periodic,UOB,22.727272727272727
55000,shapeshift,3,periodic,UOB,23.657718120805363
60000,shapeshift,3,periodic,UOB,21.281540504648067
65000,shapeshift,3,periodic,UOB,20.750332005312085
70000,shapeshift,3,periodic,UOB,20.923314235345963
75000,shapeshift,3,periodic,UOB,21.62384716732543
80000,shapeshift,3,periodic,UOB,21.92527589416301
85000,shapeshift,3,periodic,UOB,22.959408780057366
90000,shapeshift,3,periodic,UOB,23.64525007117775
95000,shapeshift,3,periodic,UOB,24.07777500208178
100000,shapeshift,3,periodic,UOB,24.637627569886114
5000,shapeshift,3,periodic,RebalanceStream,16.386554621848745
10000,shapeshift,3,periodic,RebalanceStream,18.601626016260152
15000,shapeshift,3,periodic,RebalanceStream,19.624010554089704
20000,shapeshift,3,periodic,RebalanceStream,20.652719665271967
25000,shapeshift,3,periodic,RebalanceStream,21.638599304998657
30000,shapeshift,3,periodic,RebalanceStream,22.773424566824865
35000,shapeshift,3,periodic,RebalanceStream,23.445066945209373
40000,shapeshift,3,periodic,RebalanceStream,24.106624657988558
45000,shapeshift,3,periodic,RebalanceStream,24.694583455990585
50000,shapeshift,3,periodic,RebalanceStream,25.998622589531685
55000,shapeshift,3,periodic,RebalanceStream,27.63422818791947
60000,shapeshift,3,periodic,RebalanceStream,28.85126162018593
65000,shapeshift,3,periodic,RebalanceStream,28.569057104913675
70000,shapeshift,3,periodic,RebalanceStream,29.175848391361832
75000,shapeshift,3,periodic,RebalanceStream,29.594861660079054
80000,shapeshift,3,periodic,RebalanceStream,29.377742321499802
85000,shapeshift,3,periodic,RebalanceStream,29.770571365541592
90000,shapeshift,3,periodic,RebalanceStream,29.923128025054574
95000,shapeshift,3,periodic,RebalanceStream,29.98584395037056
100000,shapeshift,3,periodic,RebalanceStream,30.16565596805207
5000,shapeshift,4,incremental,improved_OOB,25.371655104063425
10000,shapeshift,4,incremental,improved_OOB,27.697483179666072
15000,shapeshift,4,incremental,improved_OOB,29.75913621262459
20000,shapeshift,4,incremental,improved_OOB,31.34994421718111
25000,shapeshift,4,incremental,improved_OOB,32.30154028436021
30000,shapeshift,4,incremental,improved_OOB,32.80707554967763
35000,shapeshift,4,incremental,improved_OOB,33.20290267501422
40000,shapeshift,4,incremental,improved_OOB,33.771847981588614
45000,shapeshift,4,incremental,improved_OOB,34.100707495025425
50000,shapeshift,4,incremental,improved_OOB,34.82895389191869
55000,shapeshift,4,incremental,improved_OOB,33.97164884357125
60000,shapeshift,4,incremental,improved_OOB,30.89552238805971
65000,shapeshift,4,incremental,improved_OOB,32.529970029970016
70000,shapeshift,4,incremental,improved_OOB,33.80375228291548
75000,shapeshift,4,incremental,improved_OOB,34.44996892479801
80000,shapeshift,4,incremental,improved_OOB,34.76913851688987
85000,shapeshift,4,incremental,improved_OOB,35.350424504744474
90000,shapeshift,4,incremental,improved_OOB,35.634688192013705
95000,shapeshift,4,incremental,improved_OOB,35.868072890663996
100000,shapeshift,4,incremental,improved_OOB,36.12033654378389
5000,shapeshift,4,incremental,WEOB1,25.19821605550049
10000,shapeshift,4,incremental,WEOB1,27.17418390231746
15000,shapeshift,4,incremental,WEOB1,29.17774086378737
20000,shapeshift,4,incremental,WEOB1,30.60617329862402
25000,shapeshift,4,incremental,WEOB1,31.556082148499208
30000,shapeshift,4,incremental,WEOB1,32.133410481071245
35000,shapeshift,4,incremental,WEOB1,32.54837791690381
40000,shapeshift,4,incremental,WEOB1,33.17472165204952
45000,shapeshift,4,incremental,WEOB1,33.539686049082476
50000,shapeshift,4,incremental,WEOB1,34.40753594447198
55000,shapeshift,4,incremental,WEOB1,33.74782392439692
60000,shapeshift,4,incremental,WEOB1,30.597014925373134
65000,shapeshift,4,incremental,WEOB1,32.05544455544454
70000,shapeshift,4,incremental,WEOB1,33.47999335879128
75000,shapeshift,4,incremental,WEOB1,34.17029210689871
80000,shapeshift,4,incremental,WEOB1,34.559264441335195
85000,shapeshift,4,incremental,WEOB1,35.150657566172804
90000,shapeshift,4,incremental,WEOB1,35.466819058504186
95000,shapeshift,4,incremental,WEOB1,35.71517723414877
100000,shapeshift,4,incremental,WEOB1,35.98749031329568
5000,shapeshift,4,incremental,CSMOTE,25.148662041625364
10000,shapeshift,4,incremental,CSMOTE,28.27062048342885
15000,shapeshift,4,incremental,CSMOTE,30.54817275747508
20000,shapeshift,4,incremental,CSMOTE,31.932564770050824
25000,shapeshift,4,incremental,CSMOTE,32.656990521327025
30000,shapeshift,4,incremental,CSMOTE,33.013721276244
35000,shapeshift,4,incremental,CSMOTE,33.256260671599314
40000,shapeshift,4,incremental,CSMOTE,33.7531877837905
45000,shapeshift,4,incremental,CSMOTE,34.05096175105018
50000,shapeshift,4,incremental,CSMOTE,33.961328705999
55000,shapeshift,4,incremental,CSMOTE,33.41208654563542
60000,shapeshift,4,incremental,CSMOTE,25.000000000000004
65000,shapeshift,4,incremental,CSMOTE,26.18631368631369
70000,shapeshift,4,incremental,CSMOTE,27.536111572306147
75000,shapeshift,4,incremental,CSMOTE,28.135487880671228
80000,shapeshift,4,incremental,CSMOTE,28.41295222866281
85000,shapeshift,4,incremental,CSMOTE,29.032795072415507
90000,shapeshift,4,incremental,CSMOTE,29.459247089077785
95000,shapeshift,4,incremental,CSMOTE,29.961308037943077
100000,shapeshift,4,incremental,CSMOTE,30.546330122882758
5000,shapeshift,4,incremental,OOB,25.247770069375623
10000,shapeshift,4,incremental,OOB,27.07450784948916
15000,shapeshift,4,incremental,OOB,29.11960132890365
20000,shapeshift,4,incremental,OOB,30.841700756167107
25000,shapeshift,4,incremental,OOB,31.946090047393376
30000,shapeshift,4,incremental,OOB,32.546701934204
35000,shapeshift,4,incremental,OOB,32.95745589072282
40000,shapeshift,4,incremental,OOB,33.619456366237486
45000,shapeshift,4,incremental,OOB,34.00674331196108
50000,shapeshift,4,incremental,OOB,34.779375309866126
55000,shapeshift,4,incremental,OOB,34.10843073862224
60000,shapeshift,4,incremental,OOB,30.621890547263668
65000,shapeshift,4,incremental,OOB,31.880619380619372
70000,shapeshift,4,incremental,OOB,33.405279760916486
75000,shapeshift,4,incremental,OOB,34.20758234928526
80000,shapeshift,4,incremental,OOB,34.67419548271038
85000,shapeshift,4,incremental,OOB,35.22140835691693
90000,shapeshift,4,incremental,OOB,35.5989713550968
95000,shapeshift,4,incremental,OOB,35.80878681977033
100000,shapeshift,4,incremental,OOB,36.103730764972866
5000,shapeshift,4,incremental,ESOS_ELM,-0.1486620416253828
10000,shapeshift,4,incremental,ESOS_ELM,-0.0747570396212366
15000,shapeshift,4,incremental,ESOS_ELM,8.75830564784053
20000,shapeshift,4,incremental,ESOS_ELM,13.213710177265403
25000,shapeshift,4,incremental,ESOS_ELM,15.62450631911533
30000,shapeshift,4,incremental,ESOS_ELM,16.849892544222183
35000,shapeshift,4,incremental,ESOS_ELM,17.943582811610696
40000,shapeshift,4,incremental,ESOS_ELM,19.252970081482857
45000,shapeshift,4,incremental,ESOS_ELM,19.902995799248284
50000,shapeshift,4,incremental,ESOS_ELM,24.31333663857213
55000,shapeshift,4,incremental,ESOS_ELM,24.726436209898033
60000,shapeshift,4,incremental,ESOS_ELM,25.00995024875622
65000,shapeshift,4,incremental,ESOS_ELM,25.35964035964036
70000,shapeshift,4,incremental,ESOS_ELM,25.874979246222814
75000,shapeshift,4,incremental,ESOS_ELM,25.793660658794277
80000,shapeshift,4,incremental,ESOS_ELM,25.625624625224862
85000,shapeshift,4,incremental,ESOS_ELM,25.554353254536373
90000,shapeshift,4,incremental,ESOS_ELM,25.506464747481964
95000,shapeshift,4,incremental,ESOS_ELM,25.42779580629056
100000,shapeshift,4,incremental,ESOS_ELM,25.419019151998228
5000,shapeshift,4,incremental,improved_UOB,24.0832507433102
10000,shapeshift,4,incremental,improved_UOB,24.869175180662843
15000,shapeshift,4,incremental,improved_UOB,26.67774086378737
20000,shapeshift,4,incremental,improved_UOB,28.319077724060982
25000,shapeshift,4,incremental,improved_UOB,29.492496050552923
30000,shapeshift,4,incremental,improved_UOB,30.19920648040999
35000,shapeshift,4,incremental,improved_UOB,30.81957882754695
40000,shapeshift,4,incremental,improved_UOB,31.629035267773837
45000,shapeshift,4,incremental,improved_UOB,32.130223303117404
50000,shapeshift,4,incremental,improved_UOB,34.159643034209225
55000,shapeshift,4,incremental,improved_UOB,33.362347674707785
60000,shapeshift,4,incremental,improved_UOB,29.999999999999993
65000,shapeshift,4,incremental,improved_UOB,31.33116883116883
70000,shapeshift,4,incremental,improved_UOB,32.807570977917976
75000,shapeshift,4,incremental,improved_UOB,33.51149782473585
80000,shapeshift,4,incremental,improved_UOB,33.9546272236658
85000,shapeshift,4,incremental,improved_UOB,34.634592974862656
90000,shapeshift,4,incremental,improved_UOB,34.991785127509104
95000,shapeshift,4,incremental,improved_UOB,35.244008986520214
100000,shapeshift,4,incremental,improved_UOB,35.53913428539797
5000,shapeshift,4,incremental,WEOB2,24.306243805748263
10000,shapeshift,4,incremental,WEOB2,24.059307251432838
15000,shapeshift,4,incremental,WEOB2,25.207641196013295
20000,shapeshift,4,incremental,WEOB2,26.558819883475884
25000,shapeshift,4,incremental,WEOB2,27.53258293838863
30000,shapeshift,4,incremental,WEOB2,28.087287154901638
35000,shapeshift,4,incremental,WEOB2,28.631900967558334
40000,shapeshift,4,incremental,WEOB2,29.47378242209367
45000,shapeshift,4,incremental,WEOB2,30.06577492814504
50000,shapeshift,4,incremental,WEOB2,33.5399107585523
