instances,drift,unbalance,type,alg,Recall_min
95000,splitting-clusters,4,sudden,UOB,49.410755781786
100000,splitting-clusters,4,sudden,UOB,49.46824371334857
5000,splitting-clusters,4,sudden,RebalanceStream,47.619047619047606
10000,splitting-clusters,4,sudden,RebalanceStream,48.18339100346021
15000,splitting-clusters,4,sudden,RebalanceStream,48.28840747478089
20000,splitting-clusters,4,sudden,RebalanceStream,48.421117552732206
25000,splitting-clusters,4,sudden,RebalanceStream,48.48440258975869
30000,splitting-clusters,4,sudden,RebalanceStream,48.54352999097399
35000,splitting-clusters,4,sudden,RebalanceStream,48.62073843542226
40000,splitting-clusters,4,sudden,RebalanceStream,48.662093684340626
45000,splitting-clusters,4,sudden,RebalanceStream,48.72217642209398
50000,splitting-clusters,4,sudden,RebalanceStream,48.7522237596363
55000,splitting-clusters,4,sudden,RebalanceStream,42.1495789995047
60000,splitting-clusters,4,sudden,RebalanceStream,45.22113022113023
65000,splitting-clusters,4,sudden,RebalanceStream,45.98449868073879
70000,splitting-clusters,4,sudden,RebalanceStream,46.4773856858847
75000,splitting-clusters,4,sudden,RebalanceStream,46.72041405394645
80000,splitting-clusters,4,sudden,RebalanceStream,46.81187131099842
85000,splitting-clusters,4,sudden,RebalanceStream,47.020032793897485
90000,splitting-clusters,4,sudden,RebalanceStream,47.113524308806085
95000,splitting-clusters,4,sudden,RebalanceStream,47.208697576629405
100000,splitting-clusters,4,sudden,RebalanceStream,47.26667329291324
5000,splitting-clusters,4,periodic,improved_OOB,48.57633775159548
10000,splitting-clusters,4,periodic,improved_OOB,48.838358872960946
15000,splitting-clusters,4,periodic,improved_OOB,48.99950388622458
20000,splitting-clusters,4,periodic,improved_OOB,49.16738620944863
25000,splitting-clusters,4,periodic,improved_OOB,49.23974887188542
30000,splitting-clusters,4,periodic,improved_OOB,49.294330023795844
35000,splitting-clusters,4,periodic,improved_OOB,49.34927146696845
40000,splitting-clusters,4,periodic,improved_OOB,49.369670003707824
45000,splitting-clusters,4,periodic,improved_OOB,49.403682330310524
50000,splitting-clusters,4,periodic,improved_OOB,44.47174447174448
55000,splitting-clusters,4,periodic,improved_OOB,46.26307922272048
60000,splitting-clusters,4,periodic,improved_OOB,49.220713926596275
65000,splitting-clusters,4,periodic,improved_OOB,49.45748170577844
70000,splitting-clusters,4,periodic,improved_OOB,49.47253851306095
75000,splitting-clusters,4,periodic,improved_OOB,49.43757030371204
80000,splitting-clusters,4,periodic,improved_OOB,49.416675047772294
85000,splitting-clusters,4,periodic,improved_OOB,49.460657245589104
90000,splitting-clusters,4,periodic,improved_OOB,49.49766774309294
95000,splitting-clusters,4,periodic,improved_OOB,49.54277840410873
100000,splitting-clusters,4,periodic,improved_OOB,49.57594235033259
5000,splitting-clusters,4,periodic,WEOB1,48.79725085910652
10000,splitting-clusters,4,periodic,WEOB1,49.048442906574394
15000,splitting-clusters,4,periodic,WEOB1,49.19794939639491
20000,splitting-clusters,4,periodic,WEOB1,49.315406438879975
25000,splitting-clusters,4,periodic,WEOB1,49.36727486756916
30000,splitting-clusters,4,periodic,WEOB1,49.40920653155001
35000,splitting-clusters,4,periodic,WEOB1,49.45890507851181
40000,splitting-clusters,4,periodic,WEOB1,49.47472500308986
45000,splitting-clusters,4,periodic,WEOB1,49.510854630392956
50000,splitting-clusters,4,periodic,WEOB1,43.41523341523341
55000,splitting-clusters,4,periodic,WEOB1,46.11360239162929
60000,splitting-clusters,4,periodic,WEOB1,49.69834087481147
65000,splitting-clusters,4,periodic,WEOB1,49.76028261418117
70000,splitting-clusters,4,periodic,WEOB1,49.78231748158071
75000,splitting-clusters,4,periodic,WEOB1,49.75628046494188
80000,splitting-clusters,4,periodic,WEOB1,49.743538167555066
85000,splitting-clusters,4,periodic,WEOB1,49.75332385650973
90000,splitting-clusters,4,periodic,WEOB1,49.75959813419447
95000,splitting-clusters,4,periodic,WEOB1,49.780784166353506
100000,splitting-clusters,4,periodic,WEOB1,49.79212860310422
5000,splitting-clusters,4,periodic,CSMOTE,48.232695139911634
10000,splitting-clusters,4,periodic,CSMOTE,48.38111715274345
15000,splitting-clusters,4,periodic,CSMOTE,48.57780717711262
20000,splitting-clusters,4,periodic,CSMOTE,48.686320463796726
25000,splitting-clusters,4,periodic,CSMOTE,48.69531096723563
30000,splitting-clusters,4,periodic,CSMOTE,48.74456387954377
35000,splitting-clusters,4,periodic,CSMOTE,48.76927429622294
40000,splitting-clusters,4,periodic,CSMOTE,48.85675441848968
45000,splitting-clusters,4,periodic,CSMOTE,48.94201703764771
50000,splitting-clusters,4,periodic,CSMOTE,39.92628992628993
55000,splitting-clusters,4,periodic,CSMOTE,42.65072247135027
60000,splitting-clusters,4,periodic,CSMOTE,49.4218200100553
65000,splitting-clusters,4,periodic,CSMOTE,49.59626545546303
70000,splitting-clusters,4,periodic,CSMOTE,49.66510381781648
75000,splitting-clusters,4,periodic,CSMOTE,49.65004374453194
80000,splitting-clusters,4,periodic,CSMOTE,49.693251533742334
85000,splitting-clusters,4,periodic,CSMOTE,49.715695292248526
90000,splitting-clusters,4,periodic,CSMOTE,49.712952996053104
95000,splitting-clusters,4,periodic,CSMOTE,49.721282725792314
100000,splitting-clusters,4,periodic,CSMOTE,49.72560975609757
5000,splitting-clusters,4,periodic,OOB,47.88905252822779
10000,splitting-clusters,4,periodic,OOB,48.220464656450815
15000,splitting-clusters,4,periodic,OOB,48.40416735571358
20000,splitting-clusters,4,periodic,OOB,48.59380782040212
25000,splitting-clusters,4,periodic,OOB,48.675691583284284
30000,splitting-clusters,4,periodic,OOB,48.765077541642725
35000,splitting-clusters,4,periodic,OOB,48.81878624982317
40000,splitting-clusters,4,periodic,OOB,48.866023977258685
45000,splitting-clusters,4,periodic,OOB,48.90354492992581
50000,splitting-clusters,4,periodic,OOB,44.64373464373465
55000,splitting-clusters,4,periodic,OOB,47.14748380667663
60000,splitting-clusters,4,periodic,OOB,49.54751131221719
65000,splitting-clusters,4,periodic,OOB,49.76028261418117
70000,splitting-clusters,4,periodic,OOB,49.79068988613529
75000,splitting-clusters,4,periodic,OOB,49.825021872265964
80000,splitting-clusters,4,periodic,OOB,49.85416876194307
85000,splitting-clusters,4,periodic,OOB,49.87457145246258
90000,splitting-clusters,4,periodic,OOB,49.88518119842125
95000,splitting-clusters,4,periodic,OOB,49.893523737943134
100000,splitting-clusters,4,periodic,OOB,49.90576496674057
5000,splitting-clusters,4,periodic,ESOS_ELM,0.0
10000,splitting-clusters,4,periodic,ESOS_ELM,0.0
15000,splitting-clusters,4,periodic,ESOS_ELM,16.46188192492145
20000,splitting-clusters,4,periodic,ESOS_ELM,24.96669544837794
25000,splitting-clusters,4,periodic,ESOS_ELM,30.024033745340393
30000,splitting-clusters,4,periodic,ESOS_ELM,33.238286698941494
35000,splitting-clusters,4,periodic,ESOS_ELM,35.533668128448156
40000,splitting-clusters,4,periodic,ESOS_ELM,37.344271412680754
45000,splitting-clusters,4,periodic,ESOS_ELM,38.73179444902446
50000,splitting-clusters,4,periodic,ESOS_ELM,45.26289926289927
55000,splitting-clusters,4,periodic,ESOS_ELM,46.449925261584454
60000,splitting-clusters,4,periodic,ESOS_ELM,49.409250879839114
65000,splitting-clusters,4,periodic,ESOS_ELM,49.6442089326268
70000,splitting-clusters,4,periodic,ESOS_ELM,49.715338245144004
75000,splitting-clusters,4,periodic,ESOS_ELM,49.74628171478565
80000,splitting-clusters,4,periodic,ESOS_ELM,49.76013275671326
85000,splitting-clusters,4,periodic,ESOS_ELM,49.76461242578811
90000,splitting-clusters,4,periodic,ESOS_ELM,49.76067456045927
95000,splitting-clusters,4,periodic,ESOS_ELM,49.75416510083927
100000,splitting-clusters,4,periodic,ESOS_ELM,49.75942350332595
5000,splitting-clusters,4,periodic,improved_UOB,48.84634266077564
10000,splitting-clusters,4,periodic,improved_UOB,49.22145328719723
15000,splitting-clusters,4,periodic,improved_UOB,49.31370927732759
20000,splitting-clusters,4,periodic,improved_UOB,49.3955840631553
25000,splitting-clusters,4,periodic,improved_UOB,49.45065724936237
30000,splitting-clusters,4,periodic,improved_UOB,49.50356937720522
35000,splitting-clusters,4,periodic,improved_UOB,49.54731928136936
40000,splitting-clusters,4,periodic,improved_UOB,49.56124088493389
45000,splitting-clusters,4,periodic,improved_UOB,49.59604286892004
50000,splitting-clusters,4,periodic,improved_UOB,41.547911547911546
55000,splitting-clusters,4,periodic,improved_UOB,45.328849028400604
60000,splitting-clusters,4,periodic,improved_UOB,49.59778783308195
65000,splitting-clusters,4,periodic,improved_UOB,49.747665909664406
70000,splitting-clusters,4,periodic,improved_UOB,49.807434695244474
75000,splitting-clusters,4,periodic,improved_UOB,49.793775778027744
80000,splitting-clusters,4,periodic,improved_UOB,49.78879613798653
85000,splitting-clusters,4,periodic,improved_UOB,49.79931432394012
90000,splitting-clusters,4,periodic,improved_UOB,49.80624327233584
95000,splitting-clusters,4,periodic,improved_UOB,49.82149567831642
100000,splitting-clusters,4,periodic,improved_UOB,49.825388026607534
5000,splitting-clusters,4,periodic,WEOB2,48.96907216494845
10000,splitting-clusters,4,periodic,WEOB2,49.36974789915967
15000,splitting-clusters,4,periodic,WEOB2,49.46254340995535
20000,splitting-clusters,4,periodic,WEOB2,49.48809670654989
25000,splitting-clusters,4,periodic,WEOB2,49.46537178732587
30000,splitting-clusters,4,periodic,WEOB2,49.51177484204481
35000,splitting-clusters,4,periodic,WEOB2,49.54731928136936
40000,splitting-clusters,4,periodic,WEOB2,49.564330737856885
45000,splitting-clusters,4,periodic,WEOB2,49.58505083814235
50000,splitting-clusters,4,periodic,WEOB2,39.68058968058967
55000,splitting-clusters,4,periodic,WEOB2,43.423019431988045
60000,splitting-clusters,4,periodic,WEOB2,49.82403217697335
65000,splitting-clusters,4,periodic,WEOB2,49.79813272773151
70000,splitting-clusters,4,periodic,WEOB2,49.849296718017406
75000,splitting-clusters,4,periodic,WEOB2,49.850018747656534
80000,splitting-clusters,4,periodic,WEOB2,49.8491400985618
85000,splitting-clusters,4,periodic,WEOB2,49.849485742955096
90000,splitting-clusters,4,periodic,WEOB2,49.85647649802655
95000,splitting-clusters,4,periodic,WEOB2,49.86533884504571
100000,splitting-clusters,4,periodic,WEOB2,49.86973392461198
5000,splitting-clusters,4,periodic,UOB,47.88905252822779
10000,splitting-clusters,4,periodic,UOB,48.220464656450815
15000,splitting-clusters,4,periodic,UOB,48.40416735571358
20000,splitting-clusters,4,periodic,UOB,48.59380782040212
25000,splitting-clusters,4,periodic,UOB,48.675691583284284
30000,splitting-clusters,4,periodic,UOB,48.765077541642725
35000,splitting-clusters,4,periodic,UOB,48.81878624982317
40000,splitting-clusters,4,periodic,UOB,48.866023977258685
45000,splitting-clusters,4,periodic,UOB,48.90354492992581
50000,splitting-clusters,4,periodic,UOB,41.76904176904178
55000,splitting-clusters,4,periodic,UOB,45.56552067762829
60000,splitting-clusters,4,periodic,UOB,49.87430869783811
65000,splitting-clusters,4,periodic,UOB,49.911683068382544
70000,splitting-clusters,4,periodic,UOB,49.90790354989952
75000,splitting-clusters,4,periodic,UOB,49.92500937382828
80000,splitting-clusters,4,periodic,UOB,49.93462737604346
85000,splitting-clusters,4,periodic,UOB,49.94564762940046
90000,splitting-clusters,4,periodic,UOB,49.949766774309296
95000,splitting-clusters,4,periodic,UOB,49.956156833270704
100000,splitting-clusters,4,periodic,UOB,49.96119733924611
5000,splitting-clusters,4,periodic,RebalanceStream,47.619047619047606
10000,splitting-clusters,4,periodic,RebalanceStream,48.18339100346021
15000,splitting-clusters,4,periodic,RebalanceStream,48.28840747478089
20000,splitting-clusters,4,periodic,RebalanceStream,48.421117552732206
25000,splitting-clusters,4,periodic,RebalanceStream,48.48440258975869
30000,splitting-clusters,4,periodic,RebalanceStream,48.54352999097399
35000,splitting-clusters,4,periodic,RebalanceStream,48.62073843542226
40000,splitting-clusters,4,periodic,RebalanceStream,48.662093684340626
45000,splitting-clusters,4,periodic,RebalanceStream,48.72217642209398
50000,splitting-clusters,4,periodic,RebalanceStream,44.938574938574945
55000,splitting-clusters,4,periodic,RebalanceStream,45.77727952167414
60000,splitting-clusters,4,periodic,RebalanceStream,48.340874811463046
65000,splitting-clusters,4,periodic,RebalanceStream,48.67524602573808
70000,splitting-clusters,4,periodic,RebalanceStream,48.7441393168118
75000,splitting-clusters,4,periodic,RebalanceStream,48.812648418947624
80000,splitting-clusters,4,periodic,RebalanceStream,48.888665392738616
85000,splitting-clusters,4,periodic,RebalanceStream,48.93385734593193
90000,splitting-clusters,4,periodic,RebalanceStream,48.995335486185866
95000,splitting-clusters,4,periodic,RebalanceStream,49.01979205812352
100000,splitting-clusters,4,periodic,RebalanceStream,49.0770509977827
5000,clusters-movement,1,incremental,improved_OOB,37.1743486973948
10000,clusters-movement,1,incremental,improved_OOB,40.38461538461538
15000,clusters-movement,1,incremental,improved_OOB,41.82984469952736
20000,clusters-movement,1,incremental,improved_OOB,42.77047522750252
25000,clusters-movement,1,incremental,improved_OOB,43.624296057924376
30000,clusters-movement,1,incremental,improved_OOB,44.10876132930513
35000,clusters-movement,1,incremental,improved_OOB,44.51956271576524
40000,clusters-movement,1,incremental,improved_OOB,44.924433249370274
45000,clusters-movement,1,incremental,improved_OOB,45.092986780192696
50000,clusters-movement,1,incremental,improved_OOB,33.858267716535444
55000,clusters-movement,1,incremental,improved_OOB,34.42786069651742
60000,clusters-movement,1,incremental,improved_OOB,40.35785288270377
65000,clusters-movement,1,incremental,improved_OOB,41.31113423517171
70000,clusters-movement,1,incremental,improved_OOB,41.88290086493679
75000,clusters-movement,1,incremental,improved_OOB,42.197125256673516
80000,clusters-movement,1,incremental,improved_OOB,42.66473269788645
85000,clusters-movement,1,incremental,improved_OOB,42.89608177172061
90000,clusters-movement,1,incremental,improved_OOB,43.25973271353865
95000,clusters-movement,1,incremental,improved_OOB,43.48214285714287
100000,clusters-movement,1,incremental,improved_OOB,43.54398726983406
5000,clusters-movement,1,incremental,WEOB1,41.08216432865731
10000,clusters-movement,1,incremental,WEOB1,42.51012145748989
15000,clusters-movement,1,incremental,WEOB1,43.38284942606346
20000,clusters-movement,1,incremental,WEOB1,44.3124368048534
25000,clusters-movement,1,incremental,WEOB1,45.253419147224456
30000,clusters-movement,1,incremental,WEOB1,45.820745216515604
35000,clusters-movement,1,incremental,WEOB1,46.274453394706555
40000,clusters-movement,1,incremental,WEOB1,46.675062972292196
45000,clusters-movement,1,incremental,WEOB1,46.90790947792964
50000,clusters-movement,1,incremental,WEOB1,38.87795275590552
55000,clusters-movement,1,incremental,WEOB1,34.07960199004975
60000,clusters-movement,1,incremental,WEOB1,36.08349900596421
65000,clusters-movement,1,incremental,WEOB1,38.657648283038505
70000,clusters-movement,1,incremental,WEOB1,40.552228875582166
75000,clusters-movement,1,incremental,WEOB1,41.606776180698155
80000,clusters-movement,1,incremental,WEOB1,42.58184832159139
85000,clusters-movement,1,incremental,WEOB1,43.20272572402043
90000,clusters-movement,1,incremental,WEOB1,43.92794886693782
95000,clusters-movement,1,incremental,WEOB1,44.41326530612246
100000,clusters-movement,1,incremental,WEOB1,44.80563764491931
5000,clusters-movement,1,incremental,CSMOTE,32.965931863727455
10000,clusters-movement,1,incremental,CSMOTE,38.36032388663967
15000,clusters-movement,1,incremental,CSMOTE,40.31060094530722
20000,clusters-movement,1,incremental,CSMOTE,40.4196157735086
25000,clusters-movement,1,incremental,CSMOTE,41.371681415929196
30000,clusters-movement,1,incremental,CSMOTE,41.91003692514266
35000,clusters-movement,1,incremental,CSMOTE,42.2180667433832
40000,clusters-movement,1,incremental,CSMOTE,42.32997481108311
45000,clusters-movement,1,incremental,CSMOTE,42.729105982522974
50000,clusters-movement,1,incremental,CSMOTE,38.48425196850393
55000,clusters-movement,1,incremental,CSMOTE,30.547263681592035
60000,clusters-movement,1,incremental,CSMOTE,24.552683896620273
65000,clusters-movement,1,incremental,CSMOTE,25.962539021852244
70000,clusters-movement,1,incremental,CSMOTE,27.77777777777778
75000,clusters-movement,1,incremental,CSMOTE,27.51540041067762
80000,clusters-movement,1,incremental,CSMOTE,28.346456692913385
85000,clusters-movement,1,incremental,CSMOTE,29.914821124361158
90000,clusters-movement,1,incremental,CSMOTE,31.56595002905288
95000,clusters-movement,1,incremental,CSMOTE,30.956632653061224
100000,clusters-movement,1,incremental,CSMOTE,31.654921573084785
5000,clusters-movement,1,incremental,OOB,40.280561122244485
10000,clusters-movement,1,incremental,OOB,43.57287449392714
15000,clusters-movement,1,incremental,OOB,44.530722484807555
20000,clusters-movement,1,incremental,OOB,44.94438827098078
25000,clusters-movement,1,incremental,OOB,45.09251810136766
30000,clusters-movement,1,incremental,OOB,45.434709634105396
35000,clusters-movement,1,incremental,OOB,45.77100115074798
40000,clusters-movement,1,incremental,OOB,46.13350125944584
45000,clusters-movement,1,incremental,OOB,46.20210620658749
50000,clusters-movement,1,incremental,OOB,36.909448818897644
55000,clusters-movement,1,incremental,OOB,37.2636815920398
60000,clusters-movement,1,incremental,OOB,40.75546719681909
65000,clusters-movement,1,incremental,OOB,42.76795005202914
70000,clusters-movement,1,incremental,OOB,43.47970725216235
75000,clusters-movement,1,incremental,OOB,43.865503080082135
80000,clusters-movement,1,incremental,OOB,44.32242022378782
85000,clusters-movement,1,incremental,OOB,44.68483816013629
90000,clusters-movement,1,incremental,OOB,45.14816966879721
95000,clusters-movement,1,incremental,OOB,45.21683673469387
100000,clusters-movement,1,incremental,OOB,45.328483746305984
5000,clusters-movement,1,incremental,ESOS_ELM,0.0
10000,clusters-movement,1,incremental,ESOS_ELM,0.0
15000,clusters-movement,1,incremental,ESOS_ELM,15.813639432815668
20000,clusters-movement,1,incremental,ESOS_ELM,23.372093023255808
25000,clusters-movement,1,incremental,ESOS_ELM,28.20394207562349
30000,clusters-movement,1,incremental,ESOS_ELM,31.176569318563274
35000,clusters-movement,1,incremental,ESOS_ELM,33.47957422324511
40000,clusters-movement,1,incremental,ESOS_ELM,35.044080604534
45000,clusters-movement,1,incremental,ESOS_ELM,36.297333632086044
50000,clusters-movement,1,incremental,ESOS_ELM,47.253937007874015
55000,clusters-movement,1,incremental,ESOS_ELM,43.830845771144276
60000,clusters-movement,1,incremental,ESOS_ELM,45.58648111332008
65000,clusters-movement,1,incremental,ESOS_ELM,45.88969823100937
70000,clusters-movement,1,incremental,ESOS_ELM,46.30405854956753
75000,clusters-movement,1,incremental,ESOS_ELM,46.347535934291585
80000,clusters-movement,1,incremental,ESOS_ELM,46.12515540820554
85000,clusters-movement,1,incremental,ESOS_ELM,45.91822827938672
90000,clusters-movement,1,incremental,ESOS_ELM,46.1272515979082
95000,clusters-movement,1,incremental,ESOS_ELM,46.242346938775505
100000,clusters-movement,1,incremental,ESOS_ELM,46.2195953625824
5000,clusters-movement,1,incremental,improved_UOB,42.68537074148297
10000,clusters-movement,1,incremental,improved_UOB,43.016194331983804
15000,clusters-movement,1,incremental,improved_UOB,43.28156650911546
20000,clusters-movement,1,incremental,improved_UOB,44.16076845298282
25000,clusters-movement,1,incremental,improved_UOB,45.01206757843926
30000,clusters-movement,1,incremental,improved_UOB,45.61933534743202
35000,clusters-movement,1,incremental,improved_UOB,46.08745684695052
40000,clusters-movement,1,incremental,improved_UOB,46.52392947103274
45000,clusters-movement,1,incremental,improved_UOB,46.851893345283436
50000,clusters-movement,1,incremental,improved_UOB,43.70078740157481
55000,clusters-movement,1,incremental,improved_UOB,35.07462686567164
60000,clusters-movement,1,incremental,improved_UOB,21.669980119284297
65000,clusters-movement,1,incremental,improved_UOB,29.656607700312172
70000,clusters-movement,1,incremental,improved_UOB,33.63273453093813
75000,clusters-movement,1,incremental,improved_UOB,36.39630390143737
80000,clusters-movement,1,incremental,improved_UOB,38.520513883133034
85000,clusters-movement,1,incremental,improved_UOB,40.05110732538331
90000,clusters-movement,1,incremental,improved_UOB,41.37129575828008
95000,clusters-movement,1,incremental,improved_UOB,42.30867346938776
100000,clusters-movement,1,incremental,improved_UOB,42.97567629006591
5000,clusters-movement,1,incremental,WEOB2,42.885771543086165
10000,clusters-movement,1,incremental,WEOB2,42.763157894736835
15000,clusters-movement,1,incremental,WEOB2,42.84267386900742
20000,clusters-movement,1,incremental,WEOB2,42.89686552072801
25000,clusters-movement,1,incremental,WEOB2,44.167337087691074
30000,clusters-movement,1,incremental,WEOB2,44.94796911715341
35000,clusters-movement,1,incremental,WEOB2,45.59838895281933
40000,clusters-movement,1,incremental,WEOB2,45.9823677581864
45000,clusters-movement,1,incremental,WEOB2,46.23571588617522
50000,clusters-movement,1,incremental,WEOB2,44.19291338582678
55000,clusters-movement,1,incremental,WEOB2,36.51741293532338
60000,clusters-movement,1,incremental,WEOB2,25.745526838966207
65000,clusters-movement,1,incremental,WEOB2,32.049947970863684
70000,clusters-movement,1,incremental,WEOB2,35.229540918163664
75000,clusters-movement,1,incremental,WEOB2,36.93531827515401
80000,clusters-movement,1,incremental,WEOB2,38.375466224616666
85000,clusters-movement,1,incremental,WEOB2,39.77853492333901
90000,clusters-movement,1,incremental,WEOB2,41.03718768158047
95000,clusters-movement,1,incremental,WEOB2,41.77295918367348
100000,clusters-movement,1,incremental,WEOB2,42.248238235962724
5000,clusters-movement,1,incremental,UOB,37.5751503006012
10000,clusters-movement,1,incremental,UOB,40.13157894736843
15000,clusters-movement,1,incremental,UOB,41.39095205941931
20000,clusters-movement,1,incremental,UOB,43.073811931243675
25000,clusters-movement,1,incremental,UOB,44.388576025744165
30000,clusters-movement,1,incremental,UOB,45.23329976502181
35000,clusters-movement,1,incremental,UOB,45.8716915995397
40000,clusters-movement,1,incremental,UOB,46.32241813602014
45000,clusters-movement,1,incremental,UOB,46.69504817387407
50000,clusters-movement,1,incremental,UOB,43.30708661417322
55000,clusters-movement,1,incremental,UOB,35.87064676616916
60000,clusters-movement,1,incremental,UOB,31.013916500994036
65000,clusters-movement,1,incremental,UOB,36.420395421436005
70000,clusters-movement,1,incremental,UOB,39.22155688622754
75000,clusters-movement,1,incremental,UOB,40.88809034907597
80000,clusters-movement,1,incremental,UOB,42.167426440116046
85000,clusters-movement,1,incremental,UOB,43.32197614991481
90000,clusters-movement,1,incremental,UOB,44.218477629285296
95000,clusters-movement,1,incremental,UOB,44.859693877551024
100000,clusters-movement,1,incremental,UOB,45.40804728347353
5000,clusters-movement,1,incremental,RebalanceStream,0.0
10000,clusters-movement,1,incremental,RebalanceStream,0.20242914979757082
15000,clusters-movement,1,incremental,RebalanceStream,0.1688048615800135
20000,clusters-movement,1,incremental,RebalanceStream,0.15166835187057634
25000,clusters-movement,1,incremental,RebalanceStream,0.1407884151246983
30000,clusters-movement,1,incremental,RebalanceStream,0.15105740181268884
35000,clusters-movement,1,incremental,RebalanceStream,0.17261219792865365
40000,clusters-movement,1,incremental,RebalanceStream,0.4534005037783375
45000,clusters-movement,1,incremental,RebalanceStream,1.7365001120322652
50000,clusters-movement,1,incremental,RebalanceStream,7.775590551181102
55000,clusters-movement,1,incremental,RebalanceStream,4.278606965174129
60000,clusters-movement,1,incremental,RebalanceStream,19.08548707753479
65000,clusters-movement,1,incremental,RebalanceStream,21.69614984391259
70000,clusters-movement,1,incremental,RebalanceStream,22.687957418496342
75000,clusters-movement,1,incremental,RebalanceStream,23.536960985626283
80000,clusters-movement,1,incremental,RebalanceStream,23.912142561127233
85000,clusters-movement,1,incremental,RebalanceStream,24.02044293015332
90000,clusters-movement,1,incremental,RebalanceStream,24.1719930273097
95000,clusters-movement,1,incremental,RebalanceStream,24.20918367346939
100000,clusters-movement,1,incremental,RebalanceStream,24.244146396908384
5000,clusters-movement,1,sudden,improved_OOB,37.1743486973948
10000,clusters-movement,1,sudden,improved_OOB,40.38461538461538
15000,clusters-movement,1,sudden,improved_OOB,41.82984469952736
20000,clusters-movement,1,sudden,improved_OOB,42.77047522750252
25000,clusters-movement,1,sudden,improved_OOB,43.624296057924376
30000,clusters-movement,1,sudden,improved_OOB,44.10876132930513
35000,clusters-movement,1,sudden,improved_OOB,44.51956271576524
40000,clusters-movement,1,sudden,improved_OOB,44.924433249370274
45000,clusters-movement,1,sudden,improved_OOB,45.092986780192696
50000,clusters-movement,1,sudden,improved_OOB,45.22280208751505
55000,clusters-movement,1,sudden,improved_OOB,15.804597701149422
60000,clusters-movement,1,sudden,improved_OOB,26.72924901185771
65000,clusters-movement,1,sudden,improved_OOB,32.14051214707814
70000,clusters-movement,1,sudden,improved_OOB,34.905201750121535
75000,clusters-movement,1,sudden,improved_OOB,36.84314500197549
80000,clusters-movement,1,sudden,improved_OOB,37.79712085704721
85000,clusters-movement,1,sudden,improved_OOB,38.69911756333618
90000,clusters-movement,1,sudden,improved_OOB,39.578132800798805
95000,clusters-movement,1,sudden,improved_OOB,40.13392857142857
100000,clusters-movement,1,sudden,improved_OOB,40.6431576838309
5000,clusters-movement,1,sudden,WEOB1,41.08216432865731
10000,clusters-movement,1,sudden,WEOB1,42.51012145748989
15000,clusters-movement,1,sudden,WEOB1,43.38284942606346
20000,clusters-movement,1,sudden,WEOB1,44.3124368048534
25000,clusters-movement,1,sudden,WEOB1,45.253419147224456
30000,clusters-movement,1,sudden,WEOB1,45.820745216515604
35000,clusters-movement,1,sudden,WEOB1,46.274453394706555
40000,clusters-movement,1,sudden,WEOB1,46.675062972292196
45000,clusters-movement,1,sudden,WEOB1,46.90790947792964
50000,clusters-movement,1,sudden,WEOB1,47.149739060618224
55000,clusters-movement,1,sudden,WEOB1,18.486590038314176
60000,clusters-movement,1,sudden,WEOB1,28.903162055335976
65000,clusters-movement,1,sudden,WEOB1,33.78200919238345
70000,clusters-movement,1,sudden,WEOB1,36.72824501701507
75000,clusters-movement,1,sudden,WEOB1,38.719873567759784
80000,clusters-movement,1,sudden,WEOB1,39.98995647807164
85000,clusters-movement,1,sudden,WEOB1,41.04753771705095
90000,clusters-movement,1,sudden,WEOB1,41.99950074887669
95000,clusters-movement,1,sudden,WEOB1,42.645089285714285
100000,clusters-movement,1,sudden,WEOB1,43.22781005810459
5000,clusters-movement,1,sudden,CSMOTE,32.965931863727455
10000,clusters-movement,1,sudden,CSMOTE,38.36032388663967
15000,clusters-movement,1,sudden,CSMOTE,40.31060094530722
20000,clusters-movement,1,sudden,CSMOTE,40.4196157735086
25000,clusters-movement,1,sudden,CSMOTE,41.371681415929196
30000,clusters-movement,1,sudden,CSMOTE,41.91003692514266
35000,clusters-movement,1,sudden,CSMOTE,42.2180667433832
40000,clusters-movement,1,sudden,CSMOTE,42.32997481108311
45000,clusters-movement,1,sudden,CSMOTE,42.729105982522974
50000,clusters-movement,1,sudden,CSMOTE,42.59333600963469
55000,clusters-movement,1,sudden,CSMOTE,6.417624521072797
60000,clusters-movement,1,sudden,CSMOTE,12.302371541501975
65000,clusters-movement,1,sudden,CSMOTE,20.1247537754432
70000,clusters-movement,1,sudden,CSMOTE,24.963539134662135
75000,clusters-movement,1,sudden,CSMOTE,27.261951797708413
80000,clusters-movement,1,sudden,CSMOTE,28.356210244392365
85000,clusters-movement,1,sudden,CSMOTE,28.69342442356959
90000,clusters-movement,1,sudden,CSMOTE,28.145282076884676
95000,clusters-movement,1,sudden,CSMOTE,28.091517857142854
100000,clusters-movement,1,sudden,CSMOTE,28.70166299338809
5000,clusters-movement,1,sudden,OOB,40.280561122244485
10000,clusters-movement,1,sudden,OOB,43.57287449392714
15000,clusters-movement,1,sudden,OOB,44.530722484807555
20000,clusters-movement,1,sudden,OOB,44.94438827098078
25000,clusters-movement,1,sudden,OOB,45.09251810136766
30000,clusters-movement,1,sudden,OOB,45.434709634105396
35000,clusters-movement,1,sudden,OOB,45.77100115074798
40000,clusters-movement,1,sudden,OOB,46.13350125944584
45000,clusters-movement,1,sudden,OOB,46.20210620658749
50000,clusters-movement,1,sudden,OOB,46.336812525090316
